,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
PG Raut,PG Raut,India,22,37,3,1,59.45945945945946,0,0.0,0,0,0,0
S Mandhana,S Mandhana,India,4,2,1,0,200.0,0,0.0,0,0,0,0
DB Sharma,DB Sharma,India,60,111,5,0,54.054054054054056,8,61.0,0,0,0,7.625
M Raj,M Raj,India,0,1,0,0,0.0,0,0.0,0,0,0,0
H Kaur,H Kaur,India,0,2,0,0,0.0,4,18.0,2,0,0,4.5
V Krishnamurthy,V Krishnamurthy,India,3,14,0,0,21.428571428571427,0,0.0,0,0,0,0
S Pandey,S Pandey,India,0,3,0,0,0.0,9,40.0,3,1,1,4.444444444444445
S Verma,S Verma,India,1,8,0,0,12.5,0,0.0,0,0,0,0
J Goswami,J Goswami,India,43,79,6,0,54.43037974683544,10,53.0,1,0,1,5.3
E Bisht,E Bisht,India,13,15,1,0,86.66666666666667,9,68.0,2,0,0,7.555555555555555
Poonam Yadav,Poonam Yadav,India,0,7,0,0,0.0,10,31.0,1,0,0,3.1
L Wolvaardt,L Wolvaardt,South Africa,1,3,0,0,33.33333333333333,0,0.0,0,0,0,0
L Lee,L Lee,South Africa,92,65,10,7,141.53846153846155,0,0.0,0,0,0,0
T Chetty,T Chetty,South Africa,24,45,3,0,53.333333333333336,0,0.0,0,0,0,0
M du Preez,M du Preez,South Africa,22,29,2,0,75.86206896551724,0,0.0,0,0,0,0
M Kapp,M Kapp,South Africa,19,30,1,0,63.33333333333333,8,31.0,1,0,1,3.875
D van Niekerk,D van Niekerk,South Africa,57,66,7,1,86.36363636363636,10,22.0,4,0,0,2.2
S Luus,S Luus,South Africa,16,31,1,0,51.61290322580645,6,27.0,1,0,0,4.5
CL Tryon,CL Tryon,South Africa,24,18,1,2,133.33333333333331,0,0.0,0,0,0,0
S Ismail,S Ismail,South Africa,5,8,0,0,62.5,9,18.0,2,3,0,2.0
A Khaka,A Khaka,South Africa,7,4,1,0,175.0,10,33.0,2,0,1,3.3
M Daniels,M Daniels,South Africa,1,2,0,0,50.0,3,21.0,0,0,1,7.0
