,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
JL Lawlor,JL Lawlor,Glamorgan,3,14,0,0,21.428571428571427,0,0.0,0,0,0,0
M Labuschagne,M Labuschagne,Glamorgan,27,47,2,1,57.446808510638306,0,0.0,0,0,0,0
CB Cooke,CB Cooke,Glamorgan,29,28,5,0,103.57142857142858,0,0.0,0,0,0,0
DL Lloyd,DL Lloyd,Glamorgan,1,2,0,0,50.0,0,0.0,0,0,0,0
WT Root,WT Root,Glamorgan,0,0,0,0,0,0,0.0,0,0,0,0
CR Hemphrey,CR Hemphrey,Glamorgan,0,0,0,0,0,0,0.0,0,0,0,0
KS Carlson,KS Carlson,Glamorgan,0,0,0,0,0,0,0.0,0,0,0,0
GG Wagg,GG Wagg,Glamorgan,0,0,0,0,0,0,0.0,0,0,0,0
M de Lange,M de Lange,Glamorgan,0,0,0,0,0,0,0.0,0,0,0,0
LJ Carey,LJ Carey,Glamorgan,0,0,0,0,0,0,0.0,0,0,0,0
T van der Gugten,T van der Gugten,Glamorgan,0,0,0,0,0,0,0.0,0,0,0,0
Z Crawley,Z Crawley,Kent,0,0,0,0,0,0,0.0,0,0,0,0
MT Renshaw,MT Renshaw,Kent,0,0,0,0,0,0,0.0,0,0,0,0
HG Kuhn,HG Kuhn,Kent,0,0,0,0,0,0,0.0,0,0,0,0
SW Billings,SW Billings,Kent,0,0,0,0,0,0,0.0,0,0,0,0
AJ Blake,AJ Blake,Kent,0,0,0,0,0,0,0.0,0,0,0,0
AP Rouse,AP Rouse,Kent,0,0,0,0,0,0,0.0,0,0,0,0
HW Podmore,HW Podmore,Kent,0,0,0,0,0,5,14.0,1,0,1,2.8
ME Milnes,ME Milnes,Kent,0,0,0,0,0,5,19.0,0,0,4,3.8
Imran Qayyum,Imran Qayyum,Kent,0,0,0,0,0,0,0.0,0,0,0,0
ME Claydon,ME Claydon,Kent,0,0,0,0,0,3,24.0,0,0,0,8.0
FJ Klaassen,FJ Klaassen,Kent,0,0,0,0,0,2,9.0,1,0,0,4.5
