,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
RN Patel,RN Patel,Kenya,5,16,1,0,31.25,0,0.0,0,0,0,0
AA Obanda,AA Obanda,Kenya,115,83,7,11,138.55421686746988,0,0.0,0,0,0,0
IA Karim,IA Karim,Kenya,5,29,1,0,17.24137931034483,0,0.0,0,0,0,0
CO Obuya,CO Obuya,Kenya,88,86,6,5,102.32558139534885,9,44.0,2,0,0,4.888888888888889
RR Patel,RR Patel,Kenya,30,27,1,3,111.11111111111111,2,11.0,0,0,0,5.5
Tanzeel Sheikh,Tanzeel Sheikh,Kenya,16,16,3,0,100.0,3,8.0,0,0,2,2.6666666666666665
SR Bhudia,SR Bhudia,Kenya,40,19,2,4,210.52631578947367,1,11.0,1,0,0,11.0
EB Ringera,EB Ringera,Kenya,2,8,0,0,25.0,6,27.0,2,1,0,4.5
E Ochieng,E Ochieng,Kenya,13,10,1,1,130.0,4,30.0,2,0,2,7.5
E Otieno,E Otieno,Kenya,14,6,2,1,233.33333333333334,4,24.0,0,0,1,6.0
Vraj Patel,Vraj Patel,Kenya,0,0,0,0,0,10,44.0,2,0,1,4.4
NL Smith,NL Smith,Italy,13,15,2,0,86.66666666666667,0,0.0,0,0,0,0
M Campopiano,M Campopiano,Italy,85,99,8,0,85.85858585858585,0,0.0,0,0,0,0
Manpreet Singh,Manpreet Singh,Italy,4,9,1,0,44.44444444444444,0,0.0,0,0,0,0
BBJL Perera,BBJL Perera,Italy,10,22,0,1,45.45454545454545,0,0.0,0,0,0,0
GP Meade,GP Meade,Italy,6,8,0,1,75.0,5,45.0,2,0,0,9.0
NA Maiolo,NA Maiolo,Italy,41,47,4,0,87.2340425531915,5,51.0,0,0,1,10.2
GK Berg,GK Berg,Italy,20,15,3,0,133.33333333333331,10,33.0,3,0,2,3.3
CJPF Kalugamage,CJPF Kalugamage,Italy,2,5,0,0,40.0,10,82.0,2,0,1,8.2
Amir Sharif,Amir Sharif,Italy,11,9,1,1,122.22222222222223,9,55.0,0,0,4,6.111111111111111
Jaspreet Singh,Jaspreet Singh,Italy,0,1,0,0,0.0,9,56.0,2,0,1,6.222222222222222
Sukhwinder Singh,Sukhwinder Singh,Italy,0,0,0,0,0,2,15.0,0,0,0,7.5
