,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
NE Bolton,NE Bolton,Perth Scorchers,44,46,3,0,95.65217391304348,3,20.0,1,0,1,6.666666666666667
MM Lanning,MM Lanning,Perth Scorchers,101,68,12,3,148.52941176470588,0,0.0,0,0,0,0
KJ Garth,KJ Garth,Perth Scorchers,2,4,0,0,50.0,2,17.0,0,0,1,8.5
G Redmayne,G Redmayne,Perth Scorchers,2,2,0,0,100.0,0,0.0,0,0,0,0
C Piparo,C Piparo,Perth Scorchers,3,2,0,0,150.0,0,0.0,0,0,0,0
M Carmichael,M Carmichael,Perth Scorchers,0,0,0,0,0,0,0.0,0,0,0,0
SM Betts,SM Betts,Perth Scorchers,0,0,0,0,0,4,30.0,2,0,0,7.5
JL Barsby,JL Barsby,Perth Scorchers,0,0,0,0,0,3,18.0,0,0,0,6.0
KM Hempenstall,KM Hempenstall,Perth Scorchers,0,0,0,0,0,0,0.0,0,0,0,0
H Graham,H Graham,Perth Scorchers,0,0,0,0,0,4,23.0,1,0,0,5.75
T Peschel,T Peschel,Perth Scorchers,0,0,0,0,0,4,22.0,2,0,0,5.5
EG Fazackerley,EG Fazackerley,Hobart Hurricanes,0,2,0,0,0.0,0,0.0,0,0,0,0
NJ Carey,NJ Carey,Hobart Hurricanes,26,27,4,0,96.29629629629629,4,25.0,3,1,1,6.25
HC Knight,HC Knight,Hobart Hurricanes,36,36,3,0,100.0,2,22.0,0,0,1,11.0
CL Tryon,CL Tryon,Hobart Hurricanes,5,9,0,0,55.55555555555556,3,24.0,1,0,0,8.0
FC Wilson,FC Wilson,Hobart Hurricanes,10,10,1,0,100.0,0,0.0,0,0,0,0
CL Hall,CL Hall,Hobart Hurricanes,28,18,2,0,155.55555555555557,0,0.0,0,0,0,0
SK Moloney,SK Moloney,Hobart Hurricanes,1,4,0,0,25.0,0,0.0,0,0,0,0
ML Gibson,ML Gibson,Hobart Hurricanes,22,14,1,1,157.14285714285714,3,36.0,0,0,1,12.0
B Vakarewa,B Vakarewa,Hobart Hurricanes,0,0,0,0,0,4,30.0,0,0,2,7.5
TJ Vlaeminck,TJ Vlaeminck,Hobart Hurricanes,0,0,0,0,0,4,24.0,0,0,2,6.0
E Manix-Geeves,E Manix-Geeves,Hobart Hurricanes,0,0,0,0,0,0,0.0,0,0,0,0
