,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Q de Kock,Q de Kock,Mumbai Indians,65,47,6,2,138.29787234042556,0,0.0,0,0,0,0
RG Sharma,RG Sharma,Mumbai Indians,5,7,1,0,71.42857142857143,0,0.0,0,0,0,0
SA Yadav,SA Yadav,Mumbai Indians,34,33,1,1,103.03030303030303,0,0.0,0,0,0,0
HH Pandya,HH Pandya,Mumbai Indians,23,15,2,1,153.33333333333334,4,31.0,1,0,0,7.75
KA Pollard,KA Pollard,Mumbai Indians,10,7,0,1,142.85714285714286,0,0.0,0,0,0,0
BCJ Cutting,BCJ Cutting,Mumbai Indians,13,9,1,1,144.44444444444443,0,0.0,0,0,0,0
KH Pandya,KH Pandya,Mumbai Indians,2,2,0,0,100.0,2,24.0,0,0,0,12.0
RD Chahar,RD Chahar,Mumbai Indians,0,0,0,0,0,4,29.0,3,0,0,7.25
JJ Bumrah,JJ Bumrah,Mumbai Indians,0,0,0,0,0,4,21.0,1,0,0,5.25
SL Malinga,SL Malinga,Mumbai Indians,0,0,0,0,0,3,27.0,0,0,0,9.0
M Markande,M Markande,Mumbai Indians,0,0,0,0,0,2,24.0,0,0,0,12.0
AM Rahane,AM Rahane,Rajasthan Royals,12,12,2,0,100.0,0,0.0,0,0,0,0
SV Samson,SV Samson,Rajasthan Royals,35,19,6,1,184.21052631578948,0,0.0,0,0,0,0
SPD Smith,SPD Smith,Rajasthan Royals,59,48,5,1,122.91666666666667,0,0.0,0,0,0,0
BA Stokes,BA Stokes,Rajasthan Royals,0,2,0,0,0.0,0,0.0,0,0,0,0
R Parag,R Parag,Rajasthan Royals,43,29,5,1,148.27586206896552,2,17.0,0,0,0,8.5
AJ Turner,AJ Turner,Rajasthan Royals,0,1,0,0,0.0,0,0.0,0,0,0,0
STR Binny,STR Binny,Rajasthan Royals,7,4,1,0,175.0,3,19.0,1,0,0,6.333333333333333
JC Archer,JC Archer,Rajasthan Royals,0,0,0,0,0,4,22.0,1,0,0,5.5
S Gopal,S Gopal,Rajasthan Royals,0,0,0,0,0,4,21.0,2,0,0,5.25
JD Unadkat,JD Unadkat,Rajasthan Royals,0,0,0,0,0,4,46.0,1,0,3,11.5
DS Kulkarni,DS Kulkarni,Rajasthan Royals,0,0,0,0,0,3,31.0,0,0,1,10.333333333333334
