,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
S Mandhana,S Mandhana,India,86,95,11,0,90.52631578947368,0,0.0,0,0,0,0
Shafali Verma,Shafali Verma,India,22,23,4,0,95.65217391304348,0,0.0,0,0,0,0
M Raj,M Raj,India,8,23,1,0,34.78260869565217,0,0.0,0,0,0,0
YH Bhatia,YH Bhatia,India,3,14,0,0,21.428571428571427,0,0.0,0,0,0,0
RM Ghosh,RM Ghosh,India,44,50,3,1,88.0,0,0.0,0,0,0,0
DB Sharma,DB Sharma,India,23,34,2,0,67.64705882352942,9,60.0,1,0,2,6.666666666666667
P Vastrakar,P Vastrakar,India,29,37,1,0,78.37837837837837,8,43.0,1,0,0,5.375
J Goswami,J Goswami,India,28,25,3,0,112.00000000000001,8,40.0,1,3,3,5.0
Meghna Singh,Meghna Singh,India,0,0,0,0,0,9,38.0,2,0,2,4.222222222222222
RS Gayakwad,RS Gayakwad,India,0,0,0,0,0,10,49.0,0,0,0,4.9
Poonam Yadav,Poonam Yadav,India,0,0,0,0,0,6,38.0,0,0,0,6.333333333333333
AJ Healy,AJ Healy,Australia,0,3,0,0,0.0,0,0.0,0,0,0,0
BL Mooney,BL Mooney,Australia,125,133,12,0,93.98496240601504,0,0.0,0,0,0,0
MM Lanning,MM Lanning,Australia,6,21,1,0,28.57142857142857,0,0.0,0,0,0,0
EA Perry,EA Perry,Australia,2,7,0,0,28.57142857142857,5,32.0,0,0,1,6.4
A Gardner,A Gardner,Australia,12,24,2,0,50.0,6,30.0,0,0,1,5.0
TM McGrath,TM McGrath,Australia,74,77,9,0,96.1038961038961,9,45.0,3,0,3,5.0
NJ Carey,NJ Carey,Australia,39,38,2,0,102.63157894736842,8,26.0,1,0,1,3.25
S Molineux,S Molineux,Australia,0,0,0,0,0,8,28.0,2,0,1,3.5
G Wareham,G Wareham,Australia,0,0,0,0,0,0,0.0,0,0,0,0
HJ Darlington,HJ Darlington,Australia,0,0,0,0,0,4,36.0,0,0,2,9.0
D Brown,D Brown,Australia,0,0,0,0,0,10,63.0,1,0,4,6.3
