,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
JM Vince,JM Vince,Hampshire,3,8,0,0,37.5,0,0.0,0,0,0,0
RR Rossouw,RR Rossouw,Hampshire,1,2,0,0,50.0,0,0.0,0,0,0,0
TP Alsop,TP Alsop,Hampshire,64,50,5,2,128.0,0,0.0,0,0,0,0
GJ Bailey,GJ Bailey,Hampshire,6,6,1,0,100.0,0,0.0,0,0,0,0
SM Ervine,SM Ervine,Hampshire,2,3,0,0,66.66666666666666,0,0.0,0,0,0,0
LD McManus,LD McManus,Hampshire,12,16,1,0,75.0,0,0.0,0,0,0,0
Shahid Afridi,Shahid Afridi,Hampshire,8,8,0,0,100.0,4,26.0,1,0,1,6.5
KJ Abbott,KJ Abbott,Hampshire,14,13,2,0,107.6923076923077,3,28.0,0,0,2,9.333333333333334
MS Crane,MS Crane,Hampshire,3,6,0,0,50.0,4,19.0,1,0,0,4.75
RJW Topley,RJW Topley,Hampshire,0,2,0,0,0.0,3,25.0,2,0,2,8.333333333333334
FH Edwards,FH Edwards,Hampshire,8,6,0,1,133.33333333333331,4,29.0,0,0,1,7.25
CD Nash,CD Nash,Sussex,32,29,3,0,110.34482758620689,0,0.0,0,0,0,0
LJ Wright,LJ Wright,Sussex,2,2,0,0,100.0,0,0.0,0,0,0,0
BC Brown,BC Brown,Sussex,42,36,4,0,116.66666666666667,0,0.0,0,0,0,0
LRPL Taylor,LRPL Taylor,Sussex,15,19,2,0,78.94736842105263,0,0.0,0,0,0,0
LJ Evans,LJ Evans,Sussex,24,15,3,0,160.0,0,0.0,0,0,0,0
CJ Jordan,CJ Jordan,Sussex,2,4,0,0,50.0,4,30.0,1,0,0,7.5
D Wiese,D Wiese,Sussex,0,0,0,0,0,1,3.0,1,0,0,3.0
JC Archer,JC Archer,Sussex,0,0,0,0,0,4,18.0,4,0,2,4.5
TS Mills,TS Mills,Sussex,0,0,0,0,0,4,35.0,1,0,1,8.75
DR Briggs,DR Briggs,Sussex,0,0,0,0,0,4,17.0,2,0,0,4.25
GHS Garton,GHS Garton,Sussex,0,0,0,0,0,3,21.0,0,0,0,7.0
