,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Mohammad Mithun,Mohammad Mithun,Bangladesh,0,2,0,0,0.0,0,0.0,0,0,0,0
Soumya Sarkar,Soumya Sarkar,Bangladesh,0,3,0,0,0.0,0,0.0,0,0,0,0
Sabbir Rahman,Sabbir Rahman,Bangladesh,80,54,10,3,148.14814814814815,0,0.0,0,0,0,0
Mushfiqur Rahim,Mushfiqur Rahim,Bangladesh,4,9,0,0,44.44444444444444,0,0.0,0,0,0,0
Shakib Al Hasan,Shakib Al Hasan,Bangladesh,32,34,3,0,94.11764705882352,4,21.0,2,0,1,5.25
Mahmudullah,Mahmudullah,Bangladesh,23,12,2,1,191.66666666666669,2,14.0,1,0,0,7.0
Nurul Hasan,Nurul Hasan,Bangladesh,2,5,0,0,40.0,0,0.0,0,0,0,0
Mashrafe Mortaza,Mashrafe Mortaza,Bangladesh,2,2,0,0,100.0,3,17.0,1,0,1,5.666666666666667
Al-Amin Hossain,Al-Amin Hossain,Bangladesh,0,0,0,0,0,4,34.0,3,0,0,8.5
Mustafizur Rahman,Mustafizur Rahman,Bangladesh,0,0,0,0,0,4,19.0,1,0,1,4.75
Taskin Ahmed,Taskin Ahmed,Bangladesh,0,0,0,0,0,3,19.0,0,0,0,6.333333333333333
LD Chandimal,LD Chandimal,Sri Lanka,37,37,4,0,100.0,0,0.0,0,0,0,0
TM Dilshan,TM Dilshan,Sri Lanka,12,9,2,0,133.33333333333331,1,5.0,0,0,0,5.0
GSNFG Jayasuriya,GSNFG Jayasuriya,Sri Lanka,26,21,1,2,123.80952380952381,3,21.0,0,0,0,7.0
AD Mathews,AD Mathews,Sri Lanka,12,20,0,0,60.0,3,8.0,2,0,0,2.6666666666666665
NLTC Perera,NLTC Perera,Sri Lanka,4,6,0,0,66.66666666666666,1,14.0,0,0,0,14.0
TAM Siriwardana,TAM Siriwardana,Sri Lanka,3,4,0,0,75.0,0,0.0,0,0,0,0
MD Shanaka,MD Shanaka,Sri Lanka,14,14,0,1,100.0,0,0.0,0,0,0,0
CK Kapugedera,CK Kapugedera,Sri Lanka,12,7,0,1,171.42857142857142,0,0.0,0,0,0,0
KMDN Kulasekara,KMDN Kulasekara,Sri Lanka,0,1,0,0,0.0,4,44.0,1,0,0,11.0
PVD Chameera,PVD Chameera,Sri Lanka,1,1,0,0,100.0,4,30.0,4,1,2,7.5
HMRKB Herath,HMRKB Herath,Sri Lanka,0,0,0,0,0,4,24.0,0,0,0,6.0
