,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
BA Godleman,BA Godleman,Derbyshire,4,8,0,0,50.0,0,0.0,0,0,0,0
HD Rutherford,HD Rutherford,Derbyshire,33,31,3,0,106.4516129032258,0,0.0,0,0,0,0
CF Hughes,CF Hughes,Derbyshire,7,5,0,1,140.0,0,0.0,0,0,0,0
NT Broom,NT Broom,Derbyshire,7,6,1,0,116.66666666666667,0,0.0,0,0,0,0
WL Madsen,WL Madsen,Derbyshire,38,34,1,2,111.76470588235294,0,0.0,0,0,0,0
JDS Neesham,JDS Neesham,Derbyshire,15,12,0,1,125.0,4,24.0,2,0,1,6.0
SJ Thakor,SJ Thakor,Derbyshire,20,13,0,2,153.84615384615387,4,35.0,1,1,0,8.75
AL Hughes,AL Hughes,Derbyshire,10,11,1,0,90.9090909090909,4,21.0,1,0,1,5.25
T Poynton,T Poynton,Derbyshire,1,1,0,0,100.0,0,0.0,0,0,0,0
MJJ Critchley,MJJ Critchley,Derbyshire,0,0,0,0,0,4,31.0,1,0,0,7.75
A Carter,A Carter,Derbyshire,0,0,0,0,0,4,30.0,1,0,1,7.5
SR Hain,SR Hain,Warwickshire,28,30,4,0,93.33333333333333,0,0.0,0,0,0,0
IR Bell,IR Bell,Warwickshire,67,54,5,2,124.07407407407408,0,0.0,0,0,0,0
LJ Evans,LJ Evans,Warwickshire,17,18,1,0,94.44444444444444,0,0.0,0,0,0,0
L Ronchi,L Ronchi,Warwickshire,9,9,1,0,100.0,0,0.0,0,0,0,0
AD Thomason,AD Thomason,Warwickshire,6,6,0,0,100.0,0,0.0,0,0,0,0
CR Woakes,CR Woakes,Warwickshire,2,3,0,0,66.66666666666666,4,29.0,1,1,0,7.25
R Clarke,R Clarke,Warwickshire,1,2,0,0,50.0,4,17.0,2,0,0,4.25
A Javid,A Javid,Warwickshire,4,1,1,0,400.0,1,11.0,0,0,0,11.0
JS Patel,JS Patel,Warwickshire,0,0,0,0,0,3,24.0,1,0,0,8.0
OJ Hannon-Dalby,OJ Hannon-Dalby,Warwickshire,0,0,0,0,0,4,29.0,2,0,0,7.25
MR Adair,MR Adair,Warwickshire,0,0,0,0,0,4,29.0,1,0,1,7.25
