,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
N Choden,N Choden,Bhutan,28,34,3,0,82.35294117647058,0,0.0,0,0,0,0
Y Choden,Y Choden,Bhutan,18,18,2,0,100.0,0,0.0,0,0,0,0
D Wangmo,D Wangmo,Bhutan,21,29,2,0,72.41379310344827,4,28.0,1,0,1,7.0
T Zangmo,T Zangmo,Bhutan,9,10,1,0,90.0,4,19.0,1,0,1,4.75
S Choden,S Choden,Bhutan,1,3,0,0,33.33333333333333,0,0.0,0,0,0,0
P Seldon,P Seldon,Bhutan,6,9,0,0,66.66666666666666,0,0.0,0,0,0,0
K Dema,K Dema,Bhutan,10,9,0,0,111.11111111111111,0,0.0,0,0,0,0
Sonam,Sonam,Bhutan,0,2,0,0,0.0,4,23.0,2,0,6,5.75
A Gurung,A Gurung,Bhutan,2,2,0,0,100.0,4,22.0,2,1,0,5.5
Sangay Wangmo,Sangay Wangmo,Bhutan,1,2,0,0,50.0,0,0.0,0,0,0,0
T Cheki,T Cheki,Bhutan,0,1,0,0,0.0,3,24.0,1,0,1,8.0
Maryam Omar,Maryam Omar,Kuwait,46,54,4,0,85.18518518518519,4,20.0,1,0,1,5.0
Priyada Murali,Priyada Murali,Kuwait,12,9,2,0,133.33333333333331,4,26.0,2,0,2,6.5
Zeefa Jilani,Zeefa Jilani,Kuwait,1,6,0,0,16.666666666666664,0,0.0,0,0,0,0
Khadija Khalil,Khadija Khalil,Kuwait,14,18,0,0,77.77777777777779,1,7.0,0,0,2,7.0
SL Gomez,SL Gomez,Kuwait,5,10,0,0,50.0,0,0.0,0,0,0,0
Amna Tariq,Amna Tariq,Kuwait,1,2,0,0,50.0,4,20.0,4,0,0,5.0
Mariamma Hyder,Mariamma Hyder,Kuwait,21,12,2,1,175.0,4,14.0,1,0,0,3.5
Maria Jasvi,Maria Jasvi,Kuwait,1,2,0,0,50.0,3,22.0,2,0,3,7.333333333333333
B Shanti,B Shanti,Kuwait,1,4,0,0,25.0,0,0.0,0,0,0,0
Maryyam Ashraf,Maryyam Ashraf,Kuwait,0,0,0,0,0,0,0.0,0,0,0,0
VS D'Souza,VS D'Souza,Kuwait,0,0,0,0,0,0,0.0,0,0,0,0
