,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Fakhar Zaman,Fakhar Zaman,Pakistan,46,36,5,1,127.77777777777777,0,0.0,0,0,0,0
Ahmed Shehzad,Ahmed Shehzad,Pakistan,19,18,3,0,105.55555555555556,0,0.0,0,0,0,0
Babar Azam,Babar Azam,Pakistan,18,17,1,0,105.88235294117648,0,0.0,0,0,0,0
Sarfraz Ahmed,Sarfraz Ahmed,Pakistan,29,21,3,0,138.0952380952381,0,0.0,0,0,0,0
Haris Sohail,Haris Sohail,Pakistan,20,12,3,0,166.66666666666669,0,0.0,0,0,0,0
Umar Amin,Umar Amin,Pakistan,21,7,0,3,300.0,0,0.0,0,0,0,0
Faheem Ashraf,Faheem Ashraf,Pakistan,8,4,1,0,200.0,4,55.0,1,1,0,13.75
Aamer Yamin,Aamer Yamin,Pakistan,15,6,1,1,250.0,4,25.0,1,0,1,6.25
Shadab Khan,Shadab Khan,Pakistan,0,0,0,0,0,4,19.0,2,0,0,4.75
Mohammad Amir,Mohammad Amir,Pakistan,0,0,0,0,0,4,23.0,1,0,1,5.75
Rumman Raees,Rumman Raees,Pakistan,0,0,0,0,0,4,41.0,1,0,1,10.25
MJ Guptill,MJ Guptill,New Zealand,59,43,2,4,137.2093023255814,0,0.0,0,0,0,0
KS Williamson,KS Williamson,New Zealand,9,14,1,0,64.28571428571429,0,0.0,0,0,0,0
AK Kitchen,AK Kitchen,New Zealand,16,19,2,0,84.21052631578947,0,0.0,0,0,0,0
TC Bruce,TC Bruce,New Zealand,22,15,2,1,146.66666666666666,0,0.0,0,0,0,0
C de Grandhomme,C de Grandhomme,New Zealand,1,2,0,0,50.0,4,36.0,1,0,1,9.0
LRPL Taylor,LRPL Taylor,New Zealand,25,11,0,3,227.27272727272728,0,0.0,0,0,0,0
TA Blundell,TA Blundell,New Zealand,3,5,0,0,60.0,0,0.0,0,0,0,0
MJ Santner,MJ Santner,New Zealand,24,12,3,1,200.0,4,24.0,2,0,0,6.0
TG Southee,TG Southee,New Zealand,0,0,0,0,0,4,39.0,0,0,0,9.75
IS Sodhi,IS Sodhi,New Zealand,0,0,0,0,0,4,47.0,2,1,0,11.75
TA Boult,TA Boult,New Zealand,0,0,0,0,0,4,33.0,1,0,1,8.25
