,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
MJ Guptill,MJ Guptill,New Zealand,11,17,2,0,64.70588235294117,0,0.0,0,0,0,0
TWM Latham,TWM Latham,New Zealand,14,19,3,0,73.68421052631578,0,0.0,0,0,0,0
KS Williamson,KS Williamson,New Zealand,97,102,11,1,95.09803921568627,2,10.0,0,0,0,5.0
LRPL Taylor,LRPL Taylor,New Zealand,112,122,6,3,91.80327868852459,0,0.0,0,0,0,0
GD Elliott,GD Elliott,New Zealand,43,32,3,1,134.375,3,17.0,0,0,0,5.666666666666667
JDS Neesham,JDS Neesham,New Zealand,14,9,1,0,155.55555555555557,7,44.0,0,0,2,6.285714285714286
L Ronchi,L Ronchi,New Zealand,0,0,0,0,0,0,0.0,0,0,0,0
NL McCullum,NL McCullum,New Zealand,0,0,0,0,0,9,62.0,3,0,1,6.888888888888889
MJ Henry,MJ Henry,New Zealand,0,0,0,0,0,9,58.0,0,0,3,6.444444444444445
MJ McClenaghan,MJ McClenaghan,New Zealand,0,0,0,0,0,9,47.0,0,1,3,5.222222222222222
IS Sodhi,IS Sodhi,New Zealand,0,0,0,0,0,10,65.0,0,0,0,6.5
H Masakadza,H Masakadza,Zimbabwe,84,100,10,0,84.0,0,0.0,0,0,0,0
CJ Chibhabha,CJ Chibhabha,Zimbabwe,42,48,5,0,87.5,7,32.0,2,0,1,4.571428571428571
CR Ervine,CR Ervine,Zimbabwe,130,108,11,5,120.37037037037037,0,0.0,0,0,0,0
E Chigumbura,E Chigumbura,Zimbabwe,26,31,1,1,83.87096774193549,0,0.0,0,0,0,0
SC Williams,SC Williams,Zimbabwe,7,9,0,0,77.77777777777779,4,27.0,0,0,0,6.75
RW Chakabva,RW Chakabva,Zimbabwe,0,0,0,0,0,0,0.0,0,0,0,0
Sikandar Raza,Sikandar Raza,Zimbabwe,0,0,0,0,0,2,15.0,0,0,0,7.5
AG Cremer,AG Cremer,Zimbabwe,0,0,0,0,0,10,48.0,0,0,0,4.8
P Utseya,P Utseya,Zimbabwe,0,0,0,0,0,7,43.0,0,0,1,6.142857142857143
T Panyangara,T Panyangara,Zimbabwe,0,0,0,0,0,10,50.0,2,1,1,5.0
CB Mpofu,CB Mpofu,Zimbabwe,0,0,0,0,0,10,84.0,0,0,4,8.4
