,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
GP Smith,GP Smith,Leicestershire,62,112,9,0,55.35714285714286,0,0.0,0,0,0,0
AJ Robson,AJ Robson,Leicestershire,28,57,5,0,49.122807017543856,0,0.0,0,0,0,0
EJH Eckersley,EJH Eckersley,Leicestershire,1,11,0,0,9.090909090909092,0,0.0,0,0,0,0
DJ Redfern,DJ Redfern,Leicestershire,54,80,6,1,67.5,0,0.0,0,0,0,0
JJ Cobb,JJ Cobb,Leicestershire,39,66,7,0,59.09090909090909,0,0.0,0,0,0,0
NJ O'Brien,NJ O'Brien,Leicestershire,4,17,1,0,23.52941176470588,0,0.0,0,0,0,0
RML Taylor,RML Taylor,Leicestershire,11,42,1,0,26.190476190476193,25,67.0,5,0,0,2.68
JKH Naik,JKH Naik,Leicestershire,4,10,1,0,40.0,19,73.0,2,0,0,3.8421052631578947
OH Freckingham,OH Freckingham,Leicestershire,5,18,0,0,27.77777777777778,12,31.0,0,0,0,2.5833333333333335
CE Shreck,CE Shreck,Leicestershire,16,27,3,0,59.25925925925925,31,82.0,3,0,0,2.6451612903225805
A Sheikh,A Sheikh,Leicestershire,14,20,2,0,70.0,17,67.0,0,8,2,3.9411764705882355
T Westley,T Westley,Essex,24,49,4,0,48.97959183673469,0,0.0,0,0,0,0
NLJ Browne,NLJ Browne,Essex,44,115,6,0,38.26086956521739,0,0.0,0,0,0,0
JC Mickleburgh,JC Mickleburgh,Essex,4,3,1,0,133.33333333333331,0,0.0,0,0,0,0
RS Bopara,RS Bopara,Essex,49,152,7,0,32.23684210526316,0,0.0,0,0,0,0
JS Foster,JS Foster,Essex,132,203,19,2,65.02463054187191,0,0.0,0,0,0,0
JD Ryder,JD Ryder,Essex,5,13,1,0,38.46153846153847,26,90.0,8,5,0,3.4615384615384617
KS Velani,KS Velani,Essex,13,9,3,0,144.44444444444443,0,0.0,0,0,0,0
GR Napier,GR Napier,Essex,4,5,1,0,80.0,12,69.0,3,0,0,5.75
DD Masters,DD Masters,Essex,26,72,4,0,36.11111111111111,27,58.0,5,1,0,2.1481481481481484
MS Panesar,MS Panesar,Essex,1,8,0,0,12.5,4,9.0,1,0,0,2.25
JA Porter,JA Porter,Essex,0,2,0,0,0.0,7,26.0,3,1,0,3.7142857142857144
