,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Javed Omar,Javed Omar,Bangladesh,0,10,0,0,0.0,0,0.0,0,0,0,0
Shahriar Nafees,Shahriar Nafees,Bangladesh,75,116,6,0,64.65517241379311,0,0.0,0,0,0,0
Tushar Imran,Tushar Imran,Bangladesh,0,1,0,0,0.0,0,0.0,0,0,0,0
Mohammad Ashraful,Mohammad Ashraful,Bangladesh,7,4,0,1,175.0,1,4.0,0,0,0,4.0
Habibul Bashar,Habibul Bashar,Bangladesh,30,24,5,0,125.0,0,0.0,0,0,0,0
Aftab Ahmed,Aftab Ahmed,Bangladesh,7,11,1,0,63.63636363636363,10,48.0,0,0,0,4.8
Khaled Mashud,Khaled Mashud,Bangladesh,71,105,4,0,67.61904761904762,0,0.0,0,0,0,0
Mohammad Rafique,Mohammad Rafique,Bangladesh,15,13,1,1,115.38461538461537,10,44.0,0,0,1,4.4
Khaled Mahmud,Khaled Mahmud,Bangladesh,22,22,1,0,100.0,10,54.0,1,1,0,5.4
Tapash Baisya,Tapash Baisya,Bangladesh,0,0,0,0,0,9,57.0,1,2,0,6.333333333333333
Mashrafe Mortaza,Mashrafe Mortaza,Bangladesh,0,0,0,0,0,9,44.0,2,0,4,4.888888888888889
AC Gilchrist,AC Gilchrist,Australia,45,36,7,1,125.0,0,0.0,0,0,0,0
ML Hayden,ML Hayden,Australia,1,4,0,0,25.0,0,0.0,0,0,0,0
RT Ponting,RT Ponting,Australia,66,95,5,0,69.47368421052632,0,0.0,0,0,0,0
DR Martyn,DR Martyn,Australia,9,16,1,0,56.25,0,0.0,0,0,0,0
MJ Clarke,MJ Clarke,Australia,80,104,5,1,76.92307692307693,2,5.0,0,0,0,2.5
A Symonds,A Symonds,Australia,42,37,4,1,113.51351351351352,10,36.0,0,0,1,3.6
MEK Hussey,MEK Hussey,Australia,0,0,0,0,0,0,0.0,0,0,0,0
SR Watson,SR Watson,Australia,0,0,0,0,0,10,43.0,3,0,2,4.3
B Lee,B Lee,Australia,0,0,0,0,0,10,62.0,2,1,1,6.2
JN Gillespie,JN Gillespie,Australia,0,0,0,0,0,9,49.0,2,1,3,5.444444444444445
MS Kasprowicz,MS Kasprowicz,Australia,0,0,0,0,0,9,46.0,1,4,1,5.111111111111111
