,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
M Vijay,M Vijay,Chennai Super Kings,10,14,2,0,71.42857142857143,0,0.0,0,0,0,0
MEK Hussey,MEK Hussey,Chennai Super Kings,7,10,1,0,70.0,0,0.0,0,0,0,0
SK Raina,SK Raina,Chennai Super Kings,17,13,0,2,130.76923076923077,0,0.0,0,0,0,0
MS Dhoni,MS Dhoni,Chennai Super Kings,6,16,1,0,37.5,0,0.0,0,0,0,0
DJ Bravo,DJ Bravo,Chennai Super Kings,48,43,2,3,111.62790697674419,3,18.0,2,0,0,6.0
RA Jadeja,RA Jadeja,Chennai Super Kings,13,14,2,0,92.85714285714286,0,0.0,0,0,0,0
JA Morkel,JA Morkel,Chennai Super Kings,14,8,1,1,175.0,4,28.0,1,0,2,7.0
S Anirudha,S Anirudha,Chennai Super Kings,1,1,0,0,100.0,0,0.0,0,0,0,0
R Ashwin,R Ashwin,Chennai Super Kings,0,1,0,0,0.0,4,27.0,0,0,0,6.75
BW Hilfenhaus,BW Hilfenhaus,Chennai Super Kings,0,0,0,0,0,4,20.0,1,0,0,5.0
VY Mahesh,VY Mahesh,Chennai Super Kings,0,0,0,0,0,2,27.0,0,0,0,13.5
AC Gilchrist,AC Gilchrist,Kings XI Punjab,64,46,9,2,139.1304347826087,0,0.0,0,0,0,0
Mandeep Singh,Mandeep Singh,Kings XI Punjab,24,21,5,0,114.28571428571428,0,0.0,0,0,0,0
N Saini,N Saini,Kings XI Punjab,1,4,0,0,25.0,0,0.0,0,0,0,0
DJ Hussey,DJ Hussey,Kings XI Punjab,9,9,1,0,100.0,3,23.0,0,0,0,7.666666666666667
SD Chitnis,SD Chitnis,Kings XI Punjab,11,12,1,0,91.66666666666666,0,0.0,0,0,0,0
Azhar Mahmood,Azhar Mahmood,Kings XI Punjab,9,7,2,0,128.57142857142858,4,28.0,2,0,0,7.0
Gurkeerat Singh,Gurkeerat Singh,Kings XI Punjab,0,0,0,0,0,0,0.0,0,0,0,0
PP Chawla,PP Chawla,Kings XI Punjab,0,0,0,0,0,1,12.0,0,0,0,12.0
RJ Harris,RJ Harris,Kings XI Punjab,0,0,0,0,0,4,24.0,1,0,1,6.0
P Kumar,P Kumar,Kings XI Punjab,0,0,0,0,0,4,18.0,2,0,0,4.5
P Awana,P Awana,Kings XI Punjab,0,0,0,0,0,4,12.0,2,0,0,3.0
