,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Ovais Yousof,Ovais Yousof,Nigeria,33,44,3,0,75.0,0,0.0,0,0,0,0
AJ Ayannaike,AJ Ayannaike,Nigeria,0,5,0,0,0.0,0,0.0,0,0,0,0
I Danladi,I Danladi,Nigeria,0,4,0,0,0.0,3,10.0,2,0,0,3.3333333333333335
AA Onikoyi,AA Onikoyi,Nigeria,49,35,2,4,140.0,0,0.0,0,0,0,0
IO Okpe,IO Okpe,Nigeria,7,7,0,0,100.0,3,15.0,0,0,1,5.0
AM Oyede,AM Oyede,Nigeria,1,1,0,0,100.0,1,8.0,0,0,0,8.0
CN Onwuzulike,CN Onwuzulike,Nigeria,4,4,0,0,100.0,0,0.0,0,0,0,0
VD Adewoye,VD Adewoye,Nigeria,23,13,2,2,176.9230769230769,4,18.0,4,0,0,4.5
SA Okpe,SA Okpe,Nigeria,5,8,0,0,62.5,2,8.0,0,0,2,4.0
CM Akachukwu,CM Akachukwu,Nigeria,0,0,0,0,0,3,20.0,1,0,0,6.666666666666667
Mohameed Taiwo,Mohameed Taiwo,Nigeria,0,0,0,0,0,4,25.0,1,0,1,6.25
F Baleri,F Baleri,Ghana,17,20,3,0,85.0,0,0.0,0,0,0,0
R Bakum,R Bakum,Ghana,10,11,0,1,90.9090909090909,0,0.0,0,0,0,0
S Ateak,S Ateak,Ghana,4,5,1,0,80.0,0,0.0,0,0,0,0
JK Vifah,JK Vifah,Ghana,8,9,1,0,88.88888888888889,0,0.0,0,0,0,0
IKO Aboagye,IKO Aboagye,Ghana,0,4,0,0,0.0,4,20.0,2,0,0,5.0
SL Perera,SL Perera,Ghana,3,4,0,0,75.0,0,0.0,0,0,0,0
DNA Ankrah,DNA Ankrah,Ghana,6,9,1,0,66.66666666666666,3,21.0,1,1,3,7.0
DK Anefie,DK Anefie,Ghana,13,18,0,0,72.22222222222221,3,15.0,0,0,1,5.0
KS Bagabena,KS Bagabena,Ghana,23,24,1,0,95.83333333333334,2,23.0,0,0,0,11.5
G Bakiweyem,G Bakiweyem,Ghana,15,17,0,0,88.23529411764706,4,15.0,3,0,2,3.75
V Ateak,V Ateak,Ghana,0,0,0,0,0,4,36.0,2,0,1,9.0
