,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
DKH Mitchell,DKH Mitchell,Worcestershire,4,5,1,0,80.0,4,18.0,1,0,0,4.5
RK Oliver,RK Oliver,Worcestershire,31,24,1,2,129.16666666666669,0,0.0,0,0,0,0
T Kohler-Cadmore,T Kohler-Cadmore,Worcestershire,75,40,7,5,187.5,0,0.0,0,0,0,0
C Munro,C Munro,Worcestershire,16,17,0,0,94.11764705882352,0,0.0,0,0,0,0
BL D'Oliveira,BL D'Oliveira,Worcestershire,9,8,1,0,112.5,3,24.0,1,0,0,8.0
RA Whiteley,RA Whiteley,Worcestershire,14,8,1,1,175.0,0,0.0,0,0,0,0
OB Cox,OB Cox,Worcestershire,11,9,1,0,122.22222222222223,0,0.0,0,0,0,0
J Leach,J Leach,Worcestershire,4,3,1,0,133.33333333333331,3,27.0,3,0,0,9.0
EG Barnard,EG Barnard,Worcestershire,0,1,0,0,0.0,2,27.0,1,0,0,13.5
JD Shantry,JD Shantry,Worcestershire,4,3,1,0,133.33333333333331,4,22.0,1,0,0,5.5
Saeed Ajmal,Saeed Ajmal,Worcestershire,0,0,0,0,0,4,33.0,2,0,0,8.25
MJ Lumb,MJ Lumb,Nottinghamshire,8,9,1,0,88.88888888888889,0,0.0,0,0,0,0
AD Hales,AD Hales,Nottinghamshire,47,29,5,3,162.06896551724137,0,0.0,0,0,0,0
MH Wessels,MH Wessels,Nottinghamshire,24,23,2,0,104.34782608695652,0,0.0,0,0,0,0
SR Patel,SR Patel,Nottinghamshire,9,13,0,0,69.23076923076923,4,30.0,1,0,0,7.5
DT Christian,DT Christian,Nottinghamshire,26,20,1,2,130.0,4,42.0,1,0,0,10.5
GP Smith,GP Smith,Nottinghamshire,20,11,1,1,181.8181818181818,0,0.0,0,0,0,0
SJ Mullaney,SJ Mullaney,Nottinghamshire,6,4,1,0,150.0,4,32.0,3,0,1,8.0
SKW Wood,SKW Wood,Nottinghamshire,9,7,0,0,128.57142857142858,0,0.0,0,0,0,0
CMW Read,CMW Read,Nottinghamshire,0,1,0,0,0.0,0,0.0,0,0,0,0
JT Ball,JT Ball,Nottinghamshire,1,2,0,0,50.0,4,42.0,2,0,1,10.5
HF Gurney,HF Gurney,Nottinghamshire,1,1,0,0,100.0,4,25.0,3,0,0,6.25
