,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
SJ Bryce,SJ Bryce,Scotland,21,17,1,1,123.52941176470588,0,0.0,0,0,0,0
KE Bryce,KE Bryce,Scotland,36,41,3,1,87.8048780487805,5,16.0,2,0,0,3.2
RS Glen,RS Glen,Scotland,0,3,0,0,0.0,0,0.0,0,0,0,0
PA Chatterji,PA Chatterji,Scotland,3,7,0,0,42.857142857142854,2,8.0,0,0,1,4.0
RV Scholes,RV Scholes,Scotland,0,2,0,0,0.0,3,16.0,1,0,4,5.333333333333333
L Jack,L Jack,Scotland,10,11,0,0,90.9090909090909,0,0.0,0,0,0,0
RK Willis,RK Willis,Scotland,4,8,0,0,50.0,0,0.0,0,0,0,0
K McGill,K McGill,Scotland,5,9,1,0,55.55555555555556,4,17.0,3,0,2,4.25
S Haggo,S Haggo,Scotland,5,11,0,0,45.45454545454545,3,15.0,0,0,1,5.0
M McColl,M McColl,Scotland,7,14,0,0,50.0,0,0.0,0,0,0,0
AH Maqsood,AH Maqsood,Scotland,0,0,0,0,0,4,31.0,1,0,2,7.75
SL Kalis,SL Kalis,Netherlands,7,12,0,0,58.333333333333336,2,15.0,1,2,1,7.5
HDJ Siegers,HDJ Siegers,Netherlands,10,18,0,0,55.55555555555556,4,29.0,3,0,3,7.25
D Hannema,D Hannema,Netherlands,0,1,0,0,0.0,0,0.0,0,0,0,0
M Veringmeier,M Veringmeier,Netherlands,17,25,1,0,68.0,0,0.0,0,0,0,0
R Rijke,R Rijke,Netherlands,27,39,1,0,69.23076923076923,0,0.0,0,0,0,0
B de Leede,B de Leede,Netherlands,27,26,0,1,103.84615384615385,0,0.0,0,0,0,0
J Post,J Post,Netherlands,2,2,0,0,100.0,0,0.0,0,0,0,0
IJR Zwilling,IJR Zwilling,Netherlands,3,3,0,0,100.0,4,17.0,2,0,2,4.25
AS van Beuge,AS van Beuge,Netherlands,0,0,0,0,0,4,18.0,1,0,0,4.5
C de Lange,C de Lange,Netherlands,0,0,0,0,0,4,10.0,3,0,0,2.5
S Siegers,S Siegers,Netherlands,0,0,0,0,0,2,15.0,0,1,0,7.5
