,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Salman Butt,Salman Butt,Pakistan,13,23,2,0,56.52173913043478,0,0.0,0,0,0,0
Imran Nazir,Imran Nazir,Pakistan,4,3,1,0,133.33333333333331,0,0.0,0,0,0,0
Mohammad Hafeez,Mohammad Hafeez,Pakistan,18,11,3,0,163.63636363636365,4,24.0,1,0,1,6.0
Younis Khan,Younis Khan,Pakistan,41,30,3,2,136.66666666666666,0,0.0,0,0,0,0
Shoaib Malik,Shoaib Malik,Pakistan,11,13,1,0,84.61538461538461,1,3.0,0,0,0,3.0
Shahid Afridi,Shahid Afridi,Pakistan,22,7,1,2,314.2857142857143,4,19.0,4,0,2,4.75
Misbah-ul-Haq,Misbah-ul-Haq,Pakistan,23,16,4,0,143.75,0,0.0,0,0,0,0
Kamran Akmal,Kamran Akmal,Pakistan,16,10,1,1,160.0,0,0.0,0,0,0,0
Yasir Arafat,Yasir Arafat,Pakistan,17,8,1,1,212.5,3,14.0,0,0,0,4.666666666666667
Umar Gul,Umar Gul,Pakistan,0,0,0,0,0,4,25.0,4,1,2,6.25
Mohammad Asif,Mohammad Asif,Pakistan,0,0,0,0,0,4,28.0,1,0,0,7.0
DF Watts,DF Watts,Scotland,46,35,9,0,131.42857142857142,0,0.0,0,0,0,0
RR Watson,RR Watson,Scotland,2,4,0,0,50.0,0,0.0,0,0,0,0
NS Poonia,NS Poonia,Scotland,4,6,0,0,66.66666666666666,0,0.0,0,0,0,0
GM Hamilton,GM Hamilton,Scotland,2,4,0,0,50.0,0,0.0,0,0,0,0
NFI McCallum,NFI McCallum,Scotland,0,2,0,0,0.0,0,0.0,0,0,0,0
DR Brown,DR Brown,Scotland,1,5,0,0,20.0,4,44.0,0,0,3,11.0
CJO Smith,CJO Smith,Scotland,11,7,2,0,157.14285714285714,0,0.0,0,0,0,0
RM Haq,RM Haq,Scotland,14,31,0,0,45.16129032258064,4,49.0,2,0,0,12.25
CM Wright,CM Wright,Scotland,14,18,0,0,77.77777777777779,4,29.0,3,0,1,7.25
JAR Blain,JAR Blain,Scotland,0,1,0,0,0.0,4,23.0,2,0,0,5.75
JD Nel,JD Nel,Scotland,13,7,2,0,185.71428571428572,4,25.0,2,0,0,6.25
