,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
AJ Finch,AJ Finch,Melbourne Renegades,15,19,1,1,78.94736842105263,1,6.0,0,0,0,6.0
MS Wade,MS Wade,Melbourne Renegades,14,17,2,0,82.35294117647058,0,0.0,0,0,0,0
CJ Ferguson,CJ Ferguson,Melbourne Renegades,39,28,5,0,139.28571428571428,0,0.0,0,0,0,0
TLW Cooper,TLW Cooper,Melbourne Renegades,9,9,2,0,100.0,0,0.0,0,0,0,0
DJ Bravo,DJ Bravo,Melbourne Renegades,13,12,0,1,108.33333333333333,4,48.0,1,0,0,12.0
AD Russell,AD Russell,Melbourne Renegades,43,22,2,4,195.45454545454547,3,26.0,0,0,0,8.666666666666666
BJ Rohrer,BJ Rohrer,Melbourne Renegades,9,8,1,0,112.5,0,0.0,0,0,0,0
MW Short,MW Short,Melbourne Renegades,2,5,0,0,40.0,3,26.0,1,0,0,8.666666666666666
AL Fekete,AL Fekete,Melbourne Renegades,0,1,0,0,0.0,4,41.0,1,0,1,10.25
Fawad Ahmed,Fawad Ahmed,Melbourne Renegades,0,0,0,0,0,3,25.0,0,0,0,8.333333333333334
NP Winter,NP Winter,Melbourne Renegades,0,0,0,0,0,2,15.0,0,0,2,7.5
MS Harris,MS Harris,Perth Scorchers,53,39,5,1,135.8974358974359,0,0.0,0,0,0,0
M Klinger,M Klinger,Perth Scorchers,105,60,7,4,175.0,0,0.0,0,0,0,0
MA Carberry,MA Carberry,Perth Scorchers,17,15,1,1,113.33333333333333,0,0.0,0,0,0,0
AC Agar,AC Agar,Perth Scorchers,6,4,1,0,150.0,3,22.0,2,0,0,7.333333333333333
AJ Turner,AJ Turner,Perth Scorchers,3,2,0,0,150.0,1,3.0,0,0,0,3.0
SM Whiteman,SM Whiteman,Perth Scorchers,0,0,0,0,0,0,0.0,0,0,0,0
AC Voges,AC Voges,Perth Scorchers,0,0,0,0,0,0,0.0,0,0,0,0
AJ Tye,AJ Tye,Perth Scorchers,0,0,0,0,0,4,36.0,2,0,1,9.0
Yasir Arafat,Yasir Arafat,Perth Scorchers,0,0,0,0,0,4,46.0,2,0,2,11.5
MW Dixon,MW Dixon,Perth Scorchers,0,0,0,0,0,4,30.0,1,0,2,7.5
JP Behrendorff,JP Behrendorff,Perth Scorchers,0,0,0,0,0,4,16.0,2,0,0,4.0
