,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
MDKJ Perera,MDKJ Perera,Sri Lanka,0,4,0,0,0.0,0,0.0,0,0,0,0
WU Tharanga,WU Tharanga,Sri Lanka,24,52,3,0,46.15384615384615,0,0.0,0,0,0,0
HDRL Thirimanne,HDRL Thirimanne,Sri Lanka,8,24,0,0,33.33333333333333,0,0.0,0,0,0,0
LD Chandimal,LD Chandimal,Sri Lanka,39,61,3,0,63.934426229508205,0,0.0,0,0,0,0
AD Mathews,AD Mathews,Sri Lanka,30,54,4,0,55.55555555555556,2,6.0,0,0,0,3.0
KDK Vithanage,KDK Vithanage,Sri Lanka,5,5,1,0,100.0,1,7.0,0,0,0,7.0
SMA Priyanjan,SMA Priyanjan,Sri Lanka,31,44,4,0,70.45454545454545,3,11.0,0,0,1,3.6666666666666665
KMDN Kulasekara,KMDN Kulasekara,Sri Lanka,42,35,3,2,120.0,8,30.0,2,0,0,3.75
SMSM Senanayake,SMSM Senanayake,Sri Lanka,3,14,0,0,21.428571428571427,8,27.0,2,0,0,3.375
BAW Mendis,BAW Mendis,Sri Lanka,18,10,3,0,180.0,10,27.0,3,0,2,2.7
RAS Lakmal,RAS Lakmal,Sri Lanka,0,0,0,0,0,8,29.0,3,0,1,3.625
WTS Porterfield,WTS Porterfield,Ireland,37,87,5,0,42.5287356321839,0,0.0,0,0,0,0
PR Stirling,PR Stirling,Ireland,4,6,1,0,66.66666666666666,8,39.0,1,0,2,4.875
EC Joyce,EC Joyce,Ireland,0,6,0,0,0.0,0,0.0,0,0,0,0
NJ O'Brien,NJ O'Brien,Ireland,33,39,5,0,84.61538461538461,0,0.0,0,0,0,0
GC Wilson,GC Wilson,Ireland,3,2,0,0,150.0,0,0.0,0,0,0,0
KJ O'Brien,KJ O'Brien,Ireland,0,1,0,0,0.0,2,10.0,1,0,1,5.0
SR Thompson,SR Thompson,Ireland,1,7,0,0,14.285714285714285,4,19.0,1,0,2,4.75
AR Cusack,AR Cusack,Ireland,10,16,1,0,62.5,8,53.0,1,0,3,6.625
MC Sorensen,MC Sorensen,Ireland,17,35,1,0,48.57142857142857,8,31.0,0,0,1,3.875
GH Dockrell,GH Dockrell,Ireland,18,27,0,0,66.66666666666666,10,45.0,1,0,2,4.5
TJ Murtagh,TJ Murtagh,Ireland,10,13,2,0,76.92307692307693,10,21.0,3,0,0,2.1
