,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
T Filer,T Filer,Estonia,0,2,0,0,0.0,0,0.0,0,0,0,0
Habib Khan,Habib Khan,Estonia,2,6,0,0,33.33333333333333,4,18.0,3,0,2,4.5
Ali Masood,Ali Masood,Estonia,4,7,1,0,57.14285714285714,3,16.0,2,0,1,5.333333333333333
S Hook,S Hook,Estonia,12,22,2,0,54.54545454545454,0,0.0,0,0,0,0
Maidul Islam,Maidul Islam,Estonia,49,37,4,3,132.43243243243242,0,0.0,0,0,0,0
M Vaik,M Vaik,Estonia,14,26,0,0,53.84615384615385,0,0.0,0,0,0,0
MMR Obili,MMR Obili,Estonia,0,3,0,0,0.0,3,10.0,1,0,1,3.3333333333333335
Moshiur Rahman,Moshiur Rahman,Estonia,2,8,0,0,25.0,0,0.0,0,0,0,0
T Cross,T Cross,Estonia,5,10,0,0,50.0,2,9.0,0,0,1,4.5
K Vislapuu,K Vislapuu,Estonia,0,0,0,0,0,4,34.0,0,0,2,8.5
Ashish Rana,Ashish Rana,Estonia,0,0,0,0,0,2,12.0,0,0,1,6.0
Gurpratap Singh,Gurpratap Singh,Cyprus,0,2,0,0,0.0,3,28.0,0,0,0,9.333333333333334
CPPM Sadun,CPPM Sadun,Cyprus,0,2,0,0,0.0,0,0.0,0,0,0,0
BLCS Kumara,BLCS Kumara,Cyprus,0,3,0,0,0.0,0,0.0,0,0,0,0
R Mazumder,R Mazumder,Cyprus,1,2,0,0,50.0,0,0.0,0,0,0,0
NK Tiwari,NK Tiwari,Cyprus,23,33,1,0,69.6969696969697,2,18.0,0,0,1,9.0
M Kyriacou,M Kyriacou,Cyprus,44,48,1,2,91.66666666666666,0,0.0,0,0,0,0
SN Pathirana,SN Pathirana,Cyprus,0,1,0,0,0.0,0,0.0,0,0,0,0
Yasir Mehmood,Yasir Mehmood,Cyprus,21,20,1,1,105.0,4,15.0,1,0,1,3.75
Tejwinder Singh,Tejwinder Singh,Cyprus,0,0,0,0,0,4,11.0,3,0,2,2.75
Waqar Ali,Waqar Ali,Cyprus,0,0,0,0,0,3,12.0,1,0,0,4.0
Qasim Anwar,Qasim Anwar,Cyprus,0,0,0,0,0,4,15.0,3,0,5,3.75
