,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
A McAuley,A McAuley,Isle of Man,15,10,3,0,150.0,0,0.0,0,0,0,0
N Knights,N Knights,Isle of Man,36,33,3,0,109.09090909090908,0,0.0,0,0,0,0
EF Beard,EF Beard,Isle of Man,33,37,2,0,89.1891891891892,0,0.0,0,0,0,0
D Kniveton,D Kniveton,Isle of Man,16,17,0,0,94.11764705882352,0,0.0,0,0,0,0
OJ Webster,OJ Webster,Isle of Man,2,3,0,0,66.66666666666666,0,0.0,0,0,0,0
G Burrows,G Burrows,Isle of Man,9,8,0,0,112.5,0,0.0,0,0,0,0
N White,N White,Isle of Man,15,15,1,0,100.0,1,4.0,1,0,0,4.0
CJ Langford,CJ Langford,Isle of Man,0,0,0,0,0,1,10.0,1,0,1,10.0
K Cawte,K Cawte,Isle of Man,0,0,0,0,0,2,12.0,0,0,1,6.0
S Mills,S Mills,Isle of Man,0,0,0,0,0,0,0.0,0,0,0,0
MJ Ansell,MJ Ansell,Isle of Man,0,0,0,0,0,3,8.0,1,0,0,2.6666666666666665
NG Collins,NG Collins,Finland,0,3,0,0,0.0,0,0.0,0,0,0,0
PF Gallagher,PF Gallagher,Finland,12,18,1,1,66.66666666666666,0,0.0,0,0,0,0
JOP Scamans,JOP Scamans,Finland,18,19,3,0,94.73684210526315,0,0.0,0,0,0,0
VS Padhaal,VS Padhaal,Finland,2,2,0,0,100.0,0,0.0,0,0,0,0
MB Tambe,MB Tambe,Finland,0,0,0,0,0,3,26.0,0,2,0,8.666666666666666
M Chauhan,M Chauhan,Finland,0,0,0,0,0,4,20.0,1,0,0,5.0
TK Saha,TK Saha,Finland,0,0,0,0,0,3,26.0,0,0,0,8.666666666666666
R Pathak,R Pathak,Finland,0,0,0,0,0,0,0.0,0,0,0,0
Shoaib Qureshi,Shoaib Qureshi,Finland,0,0,0,0,0,4,17.0,0,0,0,4.25
Md Nurul Huda,Md Nurul Huda,Finland,0,0,0,0,0,4,20.0,2,0,1,5.0
H Dandapani,H Dandapani,Finland,0,0,0,0,0,3,22.0,2,0,1,7.333333333333333
