,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
AJ Finch,AJ Finch,Australia,67,80,5,3,83.75,0,0.0,0,0,0,0
BJ Haddin,BJ Haddin,Australia,46,58,2,2,79.3103448275862,0,0.0,0,0,0,0
MR Marsh,MR Marsh,Australia,89,83,7,4,107.2289156626506,5,15.0,1,0,0,3.0
GJ Bailey,GJ Bailey,Australia,14,21,1,0,66.66666666666666,0,0.0,0,0,0,0
GJ Maxwell,GJ Maxwell,Australia,93,46,9,5,202.17391304347828,0,0.0,0,0,0,0
SPD Smith,SPD Smith,Australia,1,1,0,0,100.0,5,16.0,3,0,0,3.2
JP Faulkner,JP Faulkner,Australia,5,5,1,0,100.0,6,19.0,1,0,0,3.1666666666666665
MG Johnson,MG Johnson,Australia,20,10,2,1,200.0,6,7.0,1,0,0,1.1666666666666667
MA Starc,MA Starc,Australia,0,0,0,0,0,6,23.0,2,0,4,3.8333333333333335
KW Richardson,KW Richardson,Australia,0,0,0,0,0,5,28.0,0,0,2,5.6
NM Lyon,NM Lyon,Australia,0,0,0,0,0,7,42.0,2,0,0,6.0
TMK Mawoyo,TMK Mawoyo,Zimbabwe,1,6,0,0,16.666666666666664,0,0.0,0,0,0,0
Sikandar Raza,Sikandar Raza,Zimbabwe,33,40,6,0,82.5,0,0.0,0,0,0,0
H Masakadza,H Masakadza,Zimbabwe,70,92,6,1,76.08695652173914,0,0.0,0,0,0,0
BRM Taylor,BRM Taylor,Zimbabwe,10,14,2,0,71.42857142857143,0,0.0,0,0,0,0
E Chigumbura,E Chigumbura,Zimbabwe,0,11,0,0,0.0,6,33.0,2,0,0,5.5
SC Williams,SC Williams,Zimbabwe,1,4,0,0,25.0,10,59.0,1,0,1,5.9
R Mutumbami,R Mutumbami,Zimbabwe,11,24,1,0,45.83333333333333,0,0.0,0,0,0,0
P Utseya,P Utseya,Zimbabwe,9,27,0,0,33.33333333333333,10,44.0,0,0,1,4.4
T Panyangara,T Panyangara,Zimbabwe,1,9,0,0,11.11111111111111,7,68.0,0,1,1,9.714285714285714
J Nyumbu,J Nyumbu,Zimbabwe,1,6,0,0,16.666666666666664,8,64.0,1,0,0,8.0
TL Chatara,TL Chatara,Zimbabwe,6,5,1,0,120.0,9,77.0,2,2,3,8.555555555555555
