,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Imam-ul-Haq,Imam-ul-Haq,Pakistan,101,116,8,0,87.06896551724138,0,0.0,0,0,0,0
Fakhar Zaman,Fakhar Zaman,Pakistan,2,10,0,0,20.0,0,0.0,0,0,0,0
Babar Azam,Babar Azam,Pakistan,69,72,7,1,95.83333333333334,0,0.0,0,0,0,0
Mohammad Hafeez,Mohammad Hafeez,Pakistan,52,45,6,1,115.55555555555554,0,0.0,0,0,0,0
Shoaib Malik,Shoaib Malik,Pakistan,31,28,3,0,110.71428571428572,0,0.0,0,0,0,0
Imad Wasim,Imad Wasim,Pakistan,43,23,7,0,186.95652173913044,8,34.0,1,0,0,4.25
Hasan Ali,Hasan Ali,Pakistan,1,4,0,0,25.0,6,33.0,1,0,0,5.5
Sarfraz Ahmed,Sarfraz Ahmed,Pakistan,6,3,1,0,200.0,0,0.0,0,0,0,0
Shadab Khan,Shadab Khan,Pakistan,0,0,0,0,0,6,46.0,0,0,1,7.666666666666667
Mohammad Amir,Mohammad Amir,Pakistan,0,0,0,0,0,7,36.0,0,0,0,5.142857142857143
Shaheen Shah Afridi,Shaheen Shah Afridi,Pakistan,0,0,0,0,0,6,37.0,0,0,3,6.166666666666667
Q de Kock,Q de Kock,South Africa,33,37,4,0,89.1891891891892,0,0.0,0,0,0,0
HM Amla,HM Amla,South Africa,25,30,3,0,83.33333333333334,0,0.0,0,0,0,0
RR Hendricks,RR Hendricks,South Africa,83,90,8,2,92.22222222222223,2,21.0,0,0,0,10.5
F du Plessis,F du Plessis,South Africa,40,42,3,1,95.23809523809523,0,0.0,0,0,0,0
HE van der Dussen,HE van der Dussen,South Africa,0,0,0,0,0,0,0.0,0,0,0,0
DA Miller,DA Miller,South Africa,0,0,0,0,0,0,0.0,0,0,0,0
AL Phehlukwayo,AL Phehlukwayo,South Africa,0,0,0,0,0,10,71.0,0,0,5,7.1
K Rabada,K Rabada,South Africa,0,0,0,0,0,10,57.0,2,0,0,5.7
BE Hendricks,BE Hendricks,South Africa,0,0,0,0,0,9,50.0,1,0,2,5.555555555555555
T Shamsi,T Shamsi,South Africa,0,0,0,0,0,9,75.0,1,0,2,8.333333333333334
DW Steyn,DW Steyn,South Africa,0,0,0,0,0,10,43.0,2,0,2,4.3
