,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Khalid Zahid,Khalid Zahid,Sweden,1,2,0,0,50.0,3,21.0,0,0,3,7.0
Rahel Khan,Rahel Khan,Sweden,11,12,2,0,91.66666666666666,2,16.0,1,0,0,8.0
A Venkatesh,A Venkatesh,Sweden,54,42,5,0,128.57142857142858,3,13.0,3,0,0,4.333333333333333
W Boshoff,W Boshoff,Sweden,2,11,0,0,18.181818181818183,0,0.0,0,0,0,0
R Gowthaman,R Gowthaman,Sweden,29,29,1,0,100.0,0,0.0,0,0,0,0
Dipanjan Dey,Dipanjan Dey,Sweden,15,9,0,1,166.66666666666669,0,0.0,0,0,0,0
Hassan Mehmood,Hassan Mehmood,Sweden,5,7,0,0,71.42857142857143,3,32.0,1,0,1,10.666666666666666
Qudratullah Mir Afzail,Qudratullah Mir Afzail,Sweden,5,3,1,0,166.66666666666669,1,8.0,0,0,0,8.0
O Gholami,O Gholami,Sweden,0,0,0,0,0,1,10.0,0,0,1,10.0
L Karlsson,L Karlsson,Sweden,0,0,0,0,0,4,26.0,1,0,0,6.5
Lemar Momand,Lemar Momand,Sweden,0,0,0,0,0,1,8.0,0,0,2,8.0
NG Collins,NG Collins,Finland,64,45,6,1,142.22222222222223,0,0.0,0,0,0,0
PF Gallagher,PF Gallagher,Finland,16,17,2,1,94.11764705882352,4,24.0,1,0,0,6.0
A Pusthay,A Pusthay,Finland,0,2,0,0,0.0,0,0.0,0,0,0,0
AK Mohan,AK Mohan,Finland,24,21,3,1,114.28571428571428,0,0.0,0,0,0,0
VS Padhaal,VS Padhaal,Finland,0,2,0,0,0.0,0,0.0,0,0,0,0
Amjad Sher,Amjad Sher,Finland,3,3,0,0,100.0,4,12.0,2,0,1,3.0
JOP Scamans,JOP Scamans,Finland,13,12,1,0,108.33333333333333,0,0.0,0,0,0,0
MB Tambe,MB Tambe,Finland,6,6,0,0,100.0,3,19.0,1,0,1,6.333333333333333
Naveed Shahid,Naveed Shahid,Finland,0,0,0,0,0,3,27.0,1,0,1,9.0
H Dandapani,H Dandapani,Finland,0,0,0,0,0,3,31.0,1,0,3,10.333333333333334
Raaz Mohammad,Raaz Mohammad,Finland,0,0,0,0,0,2,19.0,0,0,2,9.5
