,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
SD Robson,SD Robson,Middlesex,48,109,7,0,44.03669724770643,0,0.0,0,0,0,0
NRT Gubbins,NRT Gubbins,Middlesex,42,92,8,0,45.65217391304348,0,0.0,0,0,0,0
MDE Holden,MDE Holden,Middlesex,10,33,1,0,30.303030303030305,0,0.0,0,0,0,0
DJ Malan,DJ Malan,Middlesex,48,45,9,0,106.66666666666667,0,0.0,0,0,0,0
SS Eskinazi,SS Eskinazi,Middlesex,38,89,4,0,42.69662921348314,0,0.0,0,0,0,0
EJG Morgan,EJG Morgan,Middlesex,2,16,0,0,12.5,0,0.0,0,0,0,0
MK Andersson,MK Andersson,Middlesex,5,29,0,0,17.24137931034483,19,77.0,3,0,0,4.052631578947368
JK Fuller,JK Fuller,Middlesex,65,110,7,0,59.09090909090909,26,102.0,7,0,0,3.923076923076923
OP Rayner,OP Rayner,Middlesex,32,67,5,0,47.76119402985074,0,0.0,0,0,0,0
ER Bamber,ER Bamber,Middlesex,1,13,0,0,7.6923076923076925,31,65.0,4,0,0,2.096774193548387
ST Finn,ST Finn,Middlesex,33,31,5,0,106.4516129032258,18,94.0,3,0,0,5.222222222222222
Z Crawley,Z Crawley,Kent,7,31,0,0,22.58064516129032,0,0.0,0,0,0,0
SR Dickson,SR Dickson,Kent,40,54,6,0,74.07407407407408,0,0.0,0,0,0,0
JL Denly,JL Denly,Kent,19,37,2,0,51.35135135135135,2,5.0,1,0,0,2.5
HG Kuhn,HG Kuhn,Kent,58,98,5,0,59.183673469387756,0,0.0,0,0,0,0
DJ Bell-Drummond,DJ Bell-Drummond,Kent,34,56,2,0,60.71428571428571,0,0.0,0,0,0,0
SW Billings,SW Billings,Kent,36,60,4,0,60.0,0,0.0,0,0,0,0
DI Stevens,DI Stevens,Kent,69,83,11,0,83.13253012048193,27,90.0,8,0,0,3.3333333333333335
HW Podmore,HW Podmore,Kent,11,27,1,0,40.74074074074074,28,70.0,6,0,0,2.5
G Stewart,G Stewart,Kent,63,95,9,0,66.3157894736842,12,45.0,0,0,0,3.75
MJ Henry,MJ Henry,Kent,1,6,0,0,16.666666666666664,28,82.0,5,0,0,2.9285714285714284
IAA Thomas,IAA Thomas,Kent,0,16,0,0,0.0,9,32.0,0,0,0,3.5555555555555554
