,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Javed Ahmadi,Javed Ahmadi,Afghanistan,13,19,1,0,68.42105263157895,8,28.0,1,0,0,3.5
Usman Ghani,Usman Ghani,Afghanistan,6,6,1,0,100.0,0,0.0,0,0,0,0
Asghar Stanikzai,Asghar Stanikzai,Afghanistan,44,83,1,0,53.01204819277109,0,0.0,0,0,0,0
Samiullah Shenwari,Samiullah Shenwari,Afghanistan,50,96,1,1,52.083333333333336,2,9.0,0,0,0,4.5
Mohammad Nabi,Mohammad Nabi,Afghanistan,9,21,0,0,42.857142857142854,8,20.0,1,0,0,2.5
Najibullah Zadran,Najibullah Zadran,Afghanistan,83,50,7,6,166.0,0,0.0,0,0,0,0
Afsar Zazai,Afsar Zazai,Afghanistan,18,17,1,0,105.88235294117648,0,0.0,0,0,0,0
Mirwais Ashraf,Mirwais Ashraf,Afghanistan,5,5,0,0,100.0,10,43.0,2,0,1,4.3
Dawlat Zadran,Dawlat Zadran,Afghanistan,2,3,0,0,66.66666666666666,2,18.0,0,0,0,9.0
Aftab Alam,Aftab Alam,Afghanistan,2,1,0,0,200.0,7,31.0,3,0,1,4.428571428571429
Hamid Hassan,Hamid Hassan,Afghanistan,0,0,0,0,0,7,24.0,3,0,0,3.4285714285714284
WTS Porterfield,WTS Porterfield,Ireland,8,18,1,0,44.44444444444444,0,0.0,0,0,0,0
PR Stirling,PR Stirling,Ireland,36,24,5,1,150.0,3,4.0,0,0,0,1.3333333333333333
EC Joyce,EC Joyce,Ireland,21,36,2,0,58.333333333333336,0,0.0,0,0,0,0
NJ O'Brien,NJ O'Brien,Ireland,33,61,1,1,54.09836065573771,0,0.0,0,0,0,0
GC Wilson,GC Wilson,Ireland,20,35,1,0,57.14285714285714,0,0.0,0,0,0,0
KJ O'Brien,KJ O'Brien,Ireland,21,31,2,0,67.74193548387096,10,49.0,3,0,1,4.9
A Balbirnie,A Balbirnie,Ireland,17,26,0,0,65.38461538461539,1,11.0,0,0,0,11.0
JF Mooney,JF Mooney,Ireland,4,6,0,0,66.66666666666666,6,28.0,1,0,2,4.666666666666667
AR Cusack,AR Cusack,Ireland,4,11,0,0,36.36363636363637,10,63.0,0,0,0,6.3
GH Dockrell,GH Dockrell,Ireland,2,5,0,0,40.0,10,44.0,1,0,0,4.4
CA Young,CA Young,Ireland,5,8,1,0,62.5,10,45.0,3,0,5,4.5
