,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
R Stokell,R Stokell,Ireland,8,12,1,0,66.66666666666666,0,0.0,0,0,0,0
GH Lewis,GH Lewis,Ireland,32,39,2,1,82.05128205128204,0,0.0,0,0,0,0
L Delany,L Delany,Ireland,0,4,0,0,0.0,4,17.0,3,0,0,4.25
L Paul,L Paul,Ireland,0,2,0,0,0.0,2,13.0,0,0,1,6.5
EAJ Richardson,EAJ Richardson,Ireland,53,49,5,1,108.16326530612245,4,22.0,1,0,1,5.5
O Prendergast,O Prendergast,Ireland,0,1,0,0,0.0,3,11.0,0,0,2,3.6666666666666665
L Maritz,L Maritz,Ireland,0,3,0,0,0.0,0,0.0,0,0,0,0
S MacMahon,S MacMahon,Ireland,6,4,1,0,150.0,0,0.0,0,0,0,0
MV Waldron,MV Waldron,Ireland,2,4,0,0,50.0,0,0.0,0,0,0,0
C Murray,C Murray,Ireland,2,2,0,0,100.0,3,9.0,4,0,1,3.0
A Canning,A Canning,Ireland,0,0,0,0,0,4,14.0,1,0,1,3.5
B de Leede,B de Leede,Netherlands,12,31,0,0,38.70967741935484,0,0.0,0,0,0,0
HDJ Siegers,HDJ Siegers,Netherlands,6,8,1,0,75.0,0,0.0,0,0,0,0
R Rijke,R Rijke,Netherlands,32,36,3,1,88.88888888888889,0,0.0,0,0,0,0
M Veringmeier,M Veringmeier,Netherlands,2,6,0,0,33.33333333333333,0,0.0,0,0,0,0
J Post,J Post,Netherlands,2,4,0,0,50.0,0,0.0,0,0,0,0
F Overdijk,F Overdijk,Netherlands,0,2,0,0,0.0,2,16.0,0,0,0,8.0
IJR Zwilling,IJR Zwilling,Netherlands,9,12,1,0,75.0,4,14.0,3,0,2,3.5
EN Lynch,EN Lynch,Netherlands,0,1,0,0,0.0,4,24.0,5,0,2,6.0
C de Lange,C de Lange,Netherlands,1,3,0,0,33.33333333333333,2,12.0,0,0,1,6.0
S Siegers,S Siegers,Netherlands,12,13,1,0,92.3076923076923,4,22.0,1,0,0,5.5
DM Braat,DM Braat,Netherlands,4,4,0,0,100.0,4,21.0,0,0,1,5.25
