,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
A Lyth,A Lyth,Yorkshire,31,100,1,2,31.0,3,8.0,0,0,0,2.6666666666666665
T Kohler-Cadmore,T Kohler-Cadmore,Yorkshire,0,4,0,0,0.0,0,0.0,0,0,0,0
JM Bairstow,JM Bairstow,Yorkshire,22,40,4,0,55.00000000000001,0,0.0,0,0,0,0
DJ Malan,DJ Malan,Yorkshire,219,244,28,4,89.75409836065575,0,0.0,0,0,0,0
HC Brook,HC Brook,Yorkshire,0,3,0,0,0.0,7,27.0,0,0,0,3.857142857142857
JA Tattersall,JA Tattersall,Yorkshire,66,160,6,0,41.25,0,0.0,0,0,0,0
JA Thompson,JA Thompson,Yorkshire,36,52,3,1,69.23076923076923,18,45.0,1,1,0,2.5
GCH Hill,GCH Hill,Yorkshire,4,5,0,0,80.0,13,27.0,0,0,1,2.076923076923077
SA Patterson,SA Patterson,Yorkshire,0,0,0,0,0,22,27.0,3,0,0,1.2272727272727273
D Olivier,D Olivier,Yorkshire,0,0,0,0,0,25,83.0,1,0,0,3.32
DJ Leech,DJ Leech,Yorkshire,0,0,0,0,0,20,72.0,2,2,1,3.6
TA Wood,TA Wood,Derbyshire,26,57,3,0,45.614035087719294,0,0.0,0,0,0,0
BA Godleman,BA Godleman,Derbyshire,54,132,10,0,40.909090909090914,0,0.0,0,0,0,0
WL Madsen,WL Madsen,Derbyshire,0,6,0,0,0.0,1,4.0,0,0,0,4.0
JL du Plooy,JL du Plooy,Derbyshire,30,97,5,0,30.927835051546392,2,25.0,1,0,0,12.5
MJJ Critchley,MJJ Critchley,Derbyshire,63,159,7,0,39.62264150943396,16,74.0,1,0,0,4.625
AL Hughes,AL Hughes,Derbyshire,13,39,2,0,33.33333333333333,10,28.0,0,0,0,2.8
HR Hosein,HR Hosein,Derbyshire,7,17,1,0,41.17647058823529,0,0.0,0,0,0,0
Anuj Dal,Anuj Dal,Derbyshire,78,115,14,0,67.82608695652173,15,38.0,1,0,0,2.533333333333333
MA Cohen,MA Cohen,Derbyshire,6,25,0,0,24.0,22,93.0,2,1,4,4.2272727272727275
BW Aitchison,BW Aitchison,Derbyshire,0,0,0,0,0,17,43.0,1,0,0,2.5294117647058822
DR Melton,DR Melton,Derbyshire,0,0,0,0,0,19,80.0,0,0,1,4.2105263157894735
