,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
S Dhawan,S Dhawan,Deccan Chargers,71,50,4,3,142.0,0,0.0,0,0,0,0
PA Patel,PA Patel,Deccan Chargers,18,16,2,0,112.5,0,0.0,0,0,0,0
KC Sangakkara,KC Sangakkara,Deccan Chargers,1,4,0,0,25.0,0,0.0,0,0,0,0
CL White,CL White,Deccan Chargers,67,41,8,1,163.41463414634146,0,0.0,0,0,0,0
DT Christian,DT Christian,Deccan Chargers,24,10,1,2,240.0,4,31.0,2,0,0,7.75
PA Reddy,PA Reddy,Deccan Chargers,0,0,0,0,0,0,0.0,0,0,0,0
AA Jhunjhunwala,AA Jhunjhunwala,Deccan Chargers,0,0,0,0,0,1,13.0,0,0,0,13.0
A Mishra,A Mishra,Deccan Chargers,0,0,0,0,0,3,31.0,1,0,0,10.333333333333334
DW Steyn,DW Steyn,Deccan Chargers,0,0,0,0,0,4,26.0,2,0,0,6.5
MS Gony,MS Gony,Deccan Chargers,0,0,0,0,0,4,40.0,1,0,1,10.0
TP Sudhindra,TP Sudhindra,Deccan Chargers,0,0,0,0,0,4,47.0,0,0,1,11.75
N Saini,N Saini,Kings XI Punjab,3,10,0,0,30.0,0,0.0,0,0,0,0
Mandeep Singh,Mandeep Singh,Kings XI Punjab,28,20,5,0,140.0,0,0.0,0,0,0,0
SE Marsh,SE Marsh,Kings XI Punjab,11,7,2,0,157.14285714285714,0,0.0,0,0,0,0
Azhar Mahmood,Azhar Mahmood,Kings XI Punjab,31,20,2,1,155.0,4,39.0,2,1,0,9.75
DJ Hussey,DJ Hussey,Kings XI Punjab,65,35,4,5,185.71428571428572,1,14.0,0,0,1,14.0
SD Chitnis,SD Chitnis,Kings XI Punjab,11,13,1,0,84.61538461538461,0,0.0,0,0,0,0
PP Chawla,PP Chawla,Kings XI Punjab,8,3,2,0,266.66666666666663,3,27.0,0,0,0,9.0
Gurkeerat Singh,Gurkeerat Singh,Kings XI Punjab,29,12,4,1,241.66666666666666,0,0.0,0,0,0,0
P Kumar,P Kumar,Kings XI Punjab,0,0,0,0,0,4,31.0,1,0,0,7.75
P Awana,P Awana,Kings XI Punjab,0,0,0,0,0,4,41.0,1,0,1,10.25
RJ Harris,RJ Harris,Kings XI Punjab,0,0,0,0,0,4,32.0,0,0,0,8.0
