,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Q de Kock,Q de Kock,Cape Town Blitz,6,9,0,0,66.66666666666666,0,0.0,0,0,0,0
JN Malan,JN Malan,Cape Town Blitz,57,39,10,1,146.15384615384613,0,0.0,0,0,0,0
AL Phehlukwayo,AL Phehlukwayo,Cape Town Blitz,28,22,2,2,127.27272727272727,3,24.0,1,0,1,8.0
Asif Ali,Asif Ali,Cape Town Blitz,22,11,1,2,200.0,0,0.0,0,0,0,0
Hussain Talat,Hussain Talat,Cape Town Blitz,16,18,0,0,88.88888888888889,1,7.0,2,0,1,7.0
F Behardien,F Behardien,Cape Town Blitz,17,11,2,0,154.54545454545453,0,0.0,0,0,0,0
FD Adams,FD Adams,Cape Town Blitz,7,6,0,0,116.66666666666667,3,13.0,0,0,0,4.333333333333333
GF Linde,GF Linde,Cape Town Blitz,12,4,1,1,300.0,1,9.0,0,0,0,9.0
DL Piedt,DL Piedt,Cape Town Blitz,0,0,0,0,0,1,20.0,0,0,0,20.0
DW Steyn,DW Steyn,Cape Town Blitz,0,0,0,0,0,4,21.0,2,0,0,5.25
MP Siboto,MP Siboto,Cape Town Blitz,0,0,0,0,0,3,32.0,1,1,0,10.666666666666666
M Marais,M Marais,Nelson Mandela Bay Giants,2,4,0,0,50.0,0,0.0,0,0,0,0
JT Smuts,JT Smuts,Nelson Mandela Bay Giants,8,12,0,1,66.66666666666666,2,20.0,1,0,0,10.0
BM Duckett,BM Duckett,Nelson Mandela Bay Giants,23,22,1,1,104.54545454545455,0,0.0,0,0,0,0
HG Kuhn,HG Kuhn,Nelson Mandela Bay Giants,55,35,7,1,157.14285714285714,0,0.0,0,0,0,0
C Jonker,C Jonker,Nelson Mandela Bay Giants,8,8,1,0,100.0,0,0.0,0,0,0,0
CH Morris,CH Morris,Nelson Mandela Bay Giants,0,1,0,0,0.0,4,32.0,2,0,0,8.0
R McLaren,R McLaren,Nelson Mandela Bay Giants,9,8,0,0,112.5,4,34.0,2,0,1,8.5
RS Second,RS Second,Nelson Mandela Bay Giants,18,7,2,1,257.14285714285717,0,0.0,0,0,0,0
CJ Dala,CJ Dala,Nelson Mandela Bay Giants,0,0,0,0,0,4,37.0,0,0,1,9.25
AM Phangiso,AM Phangiso,Nelson Mandela Bay Giants,0,0,0,0,0,2,27.0,0,0,0,13.5
Imran Tahir,Imran Tahir,Nelson Mandela Bay Giants,0,0,0,0,0,4,18.0,1,0,1,4.5
