,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
J Charles,J Charles,Barbados Tridents,58,39,8,0,148.71794871794873,0,0.0,0,0,0,0
JL Carter,JL Carter,Barbados Tridents,51,46,5,1,110.86956521739131,0,0.0,0,0,0,0
JP Duminy,JP Duminy,Barbados Tridents,65,20,4,7,325.0,3,24.0,2,0,2,8.0
AD Hales,AD Hales,Barbados Tridents,1,2,0,0,50.0,0,0.0,0,0,0,0
AR Nurse,AR Nurse,Barbados Tridents,5,11,0,0,45.45454545454545,0,0.0,0,0,0,0
JO Holder,JO Holder,Barbados Tridents,0,1,0,0,0.0,4,38.0,1,0,2,9.5
RA Reifer,RA Reifer,Barbados Tridents,6,1,0,1,600.0,3,9.0,1,0,1,3.0
JP Greaves,JP Greaves,Barbados Tridents,0,0,0,0,0,0,0.0,0,0,0,0
RS Primus,RS Primus,Barbados Tridents,0,0,0,0,0,1,13.0,0,0,0,13.0
HR Walsh,HR Walsh,Barbados Tridents,0,0,0,0,0,4,19.0,5,0,0,4.75
HF Gurney,HF Gurney,Barbados Tridents,0,0,0,0,0,3,16.0,1,0,5,5.333333333333333
SP Narine,SP Narine,Trinbago Knight Riders,19,9,2,1,211.11111111111111,4,19.0,1,0,1,4.75
LMP Simmons,LMP Simmons,Trinbago Knight Riders,11,9,1,1,122.22222222222223,0,0.0,0,0,0,0
C Munro,C Munro,Trinbago Knight Riders,23,13,1,2,176.9230769230769,0,0.0,0,0,0,0
D Ramdin,D Ramdin,Trinbago Knight Riders,11,14,1,0,78.57142857142857,0,0.0,0,0,0,0
DM Bravo,DM Bravo,Trinbago Knight Riders,28,24,2,1,116.66666666666667,0,0.0,0,0,0,0
KA Pollard,KA Pollard,Trinbago Knight Riders,3,6,0,0,50.0,4,38.0,2,0,1,9.5
JDS Neesham,JDS Neesham,Trinbago Knight Riders,0,1,0,0,0.0,1,25.0,0,0,0,25.0
S Prasanna,S Prasanna,Trinbago Knight Riders,0,2,0,0,0.0,3,29.0,0,0,2,9.666666666666666
K Pierre,K Pierre,Trinbago Knight Riders,5,13,0,0,38.46153846153847,4,24.0,2,0,2,6.0
A Phillip,A Phillip,Trinbago Knight Riders,1,9,0,0,11.11111111111111,1,6.0,0,0,0,6.0
Ali Khan,Ali Khan,Trinbago Knight Riders,8,6,0,1,133.33333333333331,3,51.0,0,0,0,17.0
