,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
RM Yates,RM Yates,Warwickshire,119,216,20,0,55.092592592592595,4,14.0,0,0,0,3.5
DP Sibley,DP Sibley,Warwickshire,131,210,13,0,62.38095238095238,0,0.0,0,0,0,0
AL Davies,AL Davies,Warwickshire,32,48,3,0,66.66666666666666,0,0.0,0,0,0,0
SR Hain,SR Hain,Warwickshire,53,91,7,0,58.24175824175825,0,0.0,0,0,0,0
WMH Rhodes,WMH Rhodes,Warwickshire,41,30,4,2,136.66666666666666,16,57.0,1,1,0,3.5625
DR Mousley,DR Mousley,Warwickshire,38,40,5,0,95.0,0,0.0,0,0,0,0
JG Bethell,JG Bethell,Warwickshire,2,8,0,0,25.0,0,0.0,0,0,0,0
DR Briggs,DR Briggs,Warwickshire,11,8,0,1,137.5,12,35.0,1,0,0,2.9166666666666665
LC Norwell,LC Norwell,Warwickshire,0,1,0,0,0.0,35,100.0,13,0,0,2.857142857142857
HJH Brookes,HJH Brookes,Warwickshire,0,3,0,0,0.0,17,119.0,3,3,0,7.0
OJ Hannon-Dalby,OJ Hannon-Dalby,Warwickshire,0,5,0,0,0.0,41,99.0,2,0,0,2.4146341463414633
FS Organ,FS Organ,Hampshire,13,40,2,0,32.5,0,0.0,0,0,0,0
IG Holland,IG Holland,Hampshire,20,67,3,0,29.850746268656714,22,113.0,4,0,0,5.136363636363637
JJ Weatherley,JJ Weatherley,Hampshire,24,61,5,0,39.34426229508197,0,0.0,0,0,0,0
NRT Gubbins,NRT Gubbins,Hampshire,46,114,4,0,40.35087719298245,0,0.0,0,0,0,0
JM Vince,JM Vince,Hampshire,113,160,13,1,70.625,0,0.0,0,0,0,0
BC Brown,BC Brown,Hampshire,20,44,2,0,45.45454545454545,0,0.0,0,0,0,0
AHT Donald,AHT Donald,Hampshire,48,48,9,0,100.0,0,0.0,0,0,0,0
KHD Barker,KHD Barker,Hampshire,80,123,11,1,65.04065040650406,17,57.0,0,0,0,3.3529411764705883
JK Fuller,JK Fuller,Hampshire,48,71,4,0,67.6056338028169,17,67.0,6,3,0,3.9411764705882355
BTJ Wheal,BTJ Wheal,Hampshire,3,24,0,0,12.5,22,106.0,3,0,0,4.818181818181818
Mohammad Abbas,Mohammad Abbas,Hampshire,1,6,0,0,16.666666666666664,32,92.0,1,1,0,2.875
