,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
MJ Guptill,MJ Guptill,New Zealand,8,14,2,0,57.14285714285714,0,0.0,0,0,0,0
TWM Latham,TWM Latham,New Zealand,4,12,1,0,33.33333333333333,0,0.0,0,0,0,0
KS Williamson,KS Williamson,New Zealand,82,145,8,1,56.55172413793104,0,0.0,0,0,0,0
LRPL Taylor,LRPL Taylor,New Zealand,1,17,0,0,5.88235294117647,0,0.0,0,0,0,0
HM Nicholls,HM Nicholls,New Zealand,112,208,17,0,53.84615384615385,0,0.0,0,0,0,0
BJ Watling,BJ Watling,New Zealand,40,113,8,0,35.39823008849557,0,0.0,0,0,0,0
MJ Santner,MJ Santner,New Zealand,16,44,3,0,36.36363636363637,14,62.0,1,0,0,4.428571428571429
DAJ Bracewell,DAJ Bracewell,New Zealand,48,73,7,2,65.75342465753424,37,117.0,2,0,0,3.1621621621621623
TG Southee,TG Southee,New Zealand,22,34,4,0,64.70588235294117,51,160.0,4,0,1,3.1372549019607843
N Wagner,N Wagner,New Zealand,34,44,4,1,77.27272727272727,49,104.0,6,1,1,2.122448979591837
TA Boult,TA Boult,New Zealand,0,1,0,0,0.0,50,151.0,2,0,0,3.02
SC Cook,SC Cook,South Africa,60,152,10,0,39.473684210526315,0,0.0,0,0,0,0
Q de Kock,Q de Kock,South Africa,132,158,23,1,83.54430379746836,0,0.0,0,0,0,0
HM Amla,HM Amla,South Africa,59,96,9,1,61.458333333333336,0,0.0,0,0,0,0
JP Duminy,JP Duminy,South Africa,88,161,13,0,54.6583850931677,0,0.0,0,0,0,0
F du Plessis,F du Plessis,South Africa,118,262,12,2,45.038167938931295,0,0.0,0,0,0,0
T Bavuma,T Bavuma,South Africa,48,149,7,0,32.21476510067114,0,0.0,0,0,0,0
S van Zyl,S van Zyl,South Africa,40,120,5,0,33.33333333333333,3,5.0,0,0,0,1.6666666666666667
VD Philander,VD Philander,South Africa,22,63,2,0,34.92063492063492,29,77.0,4,0,1,2.6551724137931036
K Rabada,K Rabada,South Africa,7,20,1,0,35.0,29,116.0,6,1,3,4.0
DW Steyn,DW Steyn,South Africa,13,12,0,2,108.33333333333333,36,99.0,8,0,1,2.75
DL Piedt,DL Piedt,South Africa,0,15,0,0,0.0,19,88.0,2,0,0,4.631578947368421
