,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
WU Tharanga,WU Tharanga,Cumilla Warriors,45,31,9,0,145.16129032258064,0,0.0,0,0,0,0
S van Zyl,S van Zyl,Cumilla Warriors,10,12,0,0,83.33333333333334,0,0.0,0,0,0,0
Soumya Sarkar,Soumya Sarkar,Cumilla Warriors,5,6,1,0,83.33333333333334,2,22.0,0,0,0,11.0
Sabbir Rahman,Sabbir Rahman,Cumilla Warriors,17,25,0,0,68.0,0,0.0,0,0,0,0
Yasir Ali Chowdhury,Yasir Ali Chowdhury,Cumilla Warriors,5,6,0,0,83.33333333333334,0,0.0,0,0,0,0
D Wiese,D Wiese,Cumilla Warriors,22,16,3,0,137.5,4,31.0,1,0,1,7.75
Mahidul Islam Ankon,Mahidul Islam Ankon,Cumilla Warriors,19,14,0,1,135.71428571428572,0,0.0,0,0,0,0
Abu Hider,Abu Hider,Cumilla Warriors,7,10,0,0,70.0,2,17.0,0,0,0,8.5
Sunzamul Islam,Sunzamul Islam,Cumilla Warriors,0,1,0,0,0.0,4,24.0,1,0,0,6.0
Mujeeb Ur Rahman,Mujeeb Ur Rahman,Cumilla Warriors,3,4,0,0,75.0,5,19.0,4,0,2,3.8
Al-Amin Hossain,Al-Amin Hossain,Cumilla Warriors,0,0,0,0,0,4,30.0,4,0,3,7.5
J Charles,J Charles,Sylhet Thunder,0,2,0,0,0.0,0,0.0,0,0,0,0
Rony Talukdar,Rony Talukdar,Sylhet Thunder,2,4,0,0,50.0,0,0.0,0,0,0,0
Mohammad Mithun,Mohammad Mithun,Sylhet Thunder,13,18,0,1,72.22222222222221,0,0.0,0,0,0,0
SE Rutherford,SE Rutherford,Sylhet Thunder,16,19,3,0,84.21052631578947,4,19.0,3,0,1,4.75
ADS Fletcher,ADS Fletcher,Sylhet Thunder,7,8,1,0,87.5,0,0.0,0,0,0,0
Nazmul Hossain Milon,Nazmul Hossain Milon,Sylhet Thunder,13,23,0,0,56.52173913043478,0,0.0,0,0,0,0
Sohag Gazi,Sohag Gazi,Sylhet Thunder,52,31,3,4,167.74193548387098,3,23.0,2,0,0,7.666666666666667
Nayeem Hasan,Nayeem Hasan,Sylhet Thunder,0,2,0,0,0.0,2,12.0,0,0,0,6.0
Naveen-ul-Haq,Naveen-ul-Haq,Sylhet Thunder,15,7,3,0,214.28571428571428,5,32.0,2,0,1,6.4
Monir Hossain,Monir Hossain,Sylhet Thunder,16,10,1,1,160.0,3,21.0,0,0,3,7.0
Ebadat Hossain,Ebadat Hossain,Sylhet Thunder,3,2,0,0,150.0,4,33.0,3,0,2,8.25
