,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
IR Bell,IR Bell,England,0,0,0,0,0,0,0.0,0,0,0,0
MJ Prior,MJ Prior,England,0,0,0,0,0,0,0.0,0,0,0,0
OA Shah,OA Shah,England,0,0,0,0,0,0,0.0,0,0,0,0
KP Pietersen,KP Pietersen,England,0,0,0,0,0,0,0.0,0,0,0,0
A Flintoff,A Flintoff,England,0,0,0,0,0,0,0.0,0,0,0,0
PD Collingwood,PD Collingwood,England,0,0,0,0,0,0,0.0,0,0,0,0
SR Patel,SR Patel,England,0,0,0,0,0,0,0.0,0,0,0,0
LJ Wright,LJ Wright,England,0,0,0,0,0,0,0.0,0,0,0,0
SCJ Broad,SCJ Broad,England,0,0,0,0,0,1,0.0,1,0,0,0.0
SJ Harmison,SJ Harmison,England,0,0,0,0,0,0,0.0,0,0,0,0
JM Anderson,JM Anderson,England,0,0,0,0,0,2,6.0,0,0,0,3.0
HH Gibbs,HH Gibbs,South Africa,3,7,0,0,42.857142857142854,0,0.0,0,0,0,0
HM Amla,HM Amla,South Africa,3,6,0,0,50.0,0,0.0,0,0,0,0
JH Kallis,JH Kallis,South Africa,0,5,0,0,0.0,0,0.0,0,0,0,0
AB de Villiers,AB de Villiers,South Africa,0,0,0,0,0,0,0.0,0,0,0,0
JP Duminy,JP Duminy,South Africa,0,0,0,0,0,0,0.0,0,0,0,0
MV Boucher,MV Boucher,South Africa,0,0,0,0,0,0,0.0,0,0,0,0
JL Ontong,JL Ontong,South Africa,0,0,0,0,0,0,0.0,0,0,0,0
J Botha,J Botha,South Africa,0,0,0,0,0,0,0.0,0,0,0,0
M Morkel,M Morkel,South Africa,0,0,0,0,0,0,0.0,0,0,0,0
DW Steyn,DW Steyn,South Africa,0,0,0,0,0,0,0.0,0,0,0,0
A Nel,A Nel,South Africa,0,0,0,0,0,0,0.0,0,0,0,0
