,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Anwar Arudin,Anwar Arudin,Malaysia,16,24,2,0,66.66666666666666,0,0.0,0,0,0,0
Virandeep Singh,Virandeep Singh,Malaysia,0,6,0,0,0.0,4,19.0,1,0,0,4.75
Ahmed Faiz Mohammad Noor,Ahmed Faiz Mohammad Noor,Malaysia,86,101,13,0,85.14851485148515,0,0.0,0,0,0,0
Mohammad Shukri,Mohammad Shukri,Malaysia,11,38,1,0,28.947368421052634,8,39.0,2,1,2,4.875
Suhan Alagaratnam,Suhan Alagaratnam,Malaysia,9,18,1,0,50.0,0,0.0,0,0,0,0
M Syahadat Ramli,M Syahadat Ramli,Malaysia,21,26,3,1,80.76923076923077,10,28.0,2,0,1,2.8
Syed Aziz,Syed Aziz,Malaysia,15,17,2,0,88.23529411764706,6,22.0,3,0,0,3.6666666666666665
Shafiq Sharif,Shafiq Sharif,Malaysia,27,23,2,2,117.3913043478261,0,0.0,0,0,0,0
D Mogan,D Mogan,Malaysia,0,6,0,0,0.0,2,17.0,0,0,0,8.5
Anwar Rahman,Anwar Rahman,Malaysia,0,4,0,0,0.0,10,23.0,1,0,0,2.3
Pavandeep Singh,Pavandeep Singh,Malaysia,0,0,0,0,0,10,19.0,1,0,2,1.9
J Dunn,J Dunn,Vanuatu,11,24,2,0,45.83333333333333,0,0.0,0,0,0,0
J Rasu,J Rasu,Vanuatu,24,47,4,0,51.06382978723404,0,0.0,0,0,0,0
PK Matautaava,PK Matautaava,Vanuatu,19,42,2,0,45.23809523809524,6,23.0,1,0,3,3.8333333333333335
SA Deitz,SA Deitz,Vanuatu,46,72,3,0,63.888888888888886,0,0.0,0,0,0,0
A Mansale,A Mansale,Vanuatu,26,57,1,1,45.614035087719294,3,13.0,2,0,0,4.333333333333333
N Nipiko,N Nipiko,Vanuatu,0,1,0,0,0.0,7,33.0,2,0,3,4.714285714285714
R Tari,R Tari,Vanuatu,3,16,0,0,18.75,0,0.0,0,0,0,0
JW Chilia,JW Chilia,Vanuatu,10,12,0,0,83.33333333333334,10,48.0,3,0,0,4.8
AL Stephen,AL Stephen,Vanuatu,13,13,1,0,100.0,9,31.0,2,0,0,3.4444444444444446
CC Blake,CC Blake,Vanuatu,7,12,0,0,58.333333333333336,7,30.0,0,0,0,4.285714285714286
W Nalisa,W Nalisa,Vanuatu,2,2,0,0,100.0,2,16.0,0,0,3,8.0
