,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
A Steyn,A Steyn,South Africa,14,24,0,0,58.333333333333336,0,0.0,0,0,0,0
L Wolvaardt,L Wolvaardt,South Africa,89,128,6,0,69.53125,0,0.0,0,0,0,0
L Goodall,L Goodall,South Africa,18,20,2,0,90.0,0,0.0,0,0,0,0
S Luus,S Luus,South Africa,93,106,11,0,87.73584905660378,7,27.0,3,0,1,3.857142857142857
CL Tryon,CL Tryon,South Africa,17,13,2,0,130.76923076923077,4,17.0,0,1,1,4.25
D Tucker,D Tucker,South Africa,14,8,2,0,175.0,3,6.0,1,0,0,2.0
T Chetty,T Chetty,South Africa,6,7,0,0,85.71428571428571,0,0.0,0,0,0,0
S Ismail,S Ismail,South Africa,0,0,0,0,0,9,8.0,5,0,0,0.8888888888888888
R Ntozakhe,R Ntozakhe,South Africa,0,0,0,0,0,1,7.0,1,2,0,7.0
TS Sekhukhune,TS Sekhukhune,South Africa,0,0,0,0,0,3,12.0,0,0,1,4.0
A Khaka,A Khaka,South Africa,0,0,0,0,0,6,7.0,0,0,2,1.1666666666666667
L Paul,L Paul,Ireland,1,10,0,0,10.0,2,17.0,0,1,4,8.5
GH Lewis,GH Lewis,Ireland,0,3,0,0,0.0,0,0.0,0,0,0,0
Rachel Delaney,Rachel Delaney,Ireland,0,2,0,0,0.0,10,50.0,1,0,1,5.0
MV Waldron,MV Waldron,Ireland,32,69,3,0,46.3768115942029,0,0.0,0,0,0,0
SM Kavanagh,SM Kavanagh,Ireland,0,10,0,0,0.0,0,0.0,0,0,0,0
S MacMahon,S MacMahon,Ireland,4,15,0,0,26.666666666666668,0,0.0,0,0,0,0
AN Kelly,AN Kelly,Ireland,29,58,3,0,50.0,10,40.0,2,0,1,4.0
S Forbes,S Forbes,Ireland,3,12,0,0,25.0,0,0.0,0,0,0,0
G Dempsey,G Dempsey,Ireland,5,11,1,0,45.45454545454545,9,73.0,0,2,4,8.11111111111111
J Maguire,J Maguire,Ireland,0,3,0,0,0.0,10,46.0,2,0,3,4.6
C Murray,C Murray,Ireland,0,8,0,0,0.0,9,51.0,0,0,1,5.666666666666667
