match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
wi_212064,2022,2022-06-25,"Guyana National Stadium, Providence",1,0.1,Jamaica,Barbados,RS Williams,K Ferron,SJ Bruce,0,0,,,,,,,,,
wi_212064,2022,2022-06-25,"Guyana National Stadium, Providence",1,0.2,Jamaica,Barbados,RS Williams,K Ferron,SJ Bruce,1,0,,,,,,,,,
wi_212064,2022,2022-06-25,"Guyana National Stadium, Providence",1,0.3,Jamaica,Barbados,K Ferron,RS Williams,SJ Bruce,0,1,1,,,,,,,,
wi_212064,2022,2022-06-25,"Guyana National Stadium, Providence",1,0.4,Jamaica,Barbados,K Ferron,RS Williams,SJ Bruce,0,1,1,,,,,,,,
wi_212064,2022,2022-06-25,"Guyana National Stadium, Providence",1,0.5,Jamaica,Barbados,K Ferron,RS Williams,SJ Bruce,0,0,,,,,,,,,
wi_212064,2022,2022-06-25,"Guyana National Stadium, Providence",1,0.6,Jamaica,Barbados,K Ferron,RS Williams,SJ Bruce,0,0,,,,,,,,,
wi_212064,2022,2022-06-25,"Guyana National Stadium, Providence",1,0.7,Jamaica,Barbados,K Ferron,RS Williams,SJ Bruce,4,0,,,,,,,,,
wi_212064,2022,2022-06-25,"Guyana National Stadium, Providence",1,0.8,Jamaica,Barbados,K Ferron,RS Williams,SJ Bruce,0,0,,,,,,,,,
wi_212064,2022,2022-06-25,"Guyana National Stadium, Providence",1,1.1,Jamaica,Barbados,RS Williams,K Ferron,AA Alleyne,0,0,,,,,,,,,
wi_212064,2022,2022-06-25,"Guyana National Stadium, Providence",1,1.2,Jamaica,Barbados,RS Williams,K Ferron,AA Alleyne,0,0,,,,,,,,,
wi_212064,2022,2022-06-25,"Guyana National Stadium, Providence",1,1.3,Jamaica,Barbados,RS Williams,K Ferron,AA Alleyne,0,0,,,,,,,,,
wi_212064,2022,2022-06-25,"Guyana National Stadium, Providence",1,1.4,Jamaica,Barbados,RS Williams,K Ferron,AA Alleyne,0,0,,,,,,,,,
wi_212064,2022,2022-06-25,"Guyana National Stadium, Providence",1,1.5,Jamaica,Barbados,RS Williams,K Ferron,AA Alleyne,0,0,,,,,,,,,
wi_212064,2022,2022-06-25,"Guyana National Stadium, Providence",1,1.6,Jamaica,Barbados,RS Williams,K Ferron,AA Alleyne,0,0,,,,,,lbw,RS Williams,,
wi_212064,2022,2022-06-25,"Guyana National Stadium, Providence",1,2.1,Jamaica,Barbados,K Ferron,JN Morgan,SJ Bruce,0,0,,,,,,,,,
wi_212064,2022,2022-06-25,"Guyana National Stadium, Providence",1,2.2,Jamaica,Barbados,K Ferron,JN Morgan,SJ Bruce,0,0,,,,,,,,,
wi_212064,2022,2022-06-25,"Guyana National Stadium, Providence",1,2.3,Jamaica,Barbados,K Ferron,JN Morgan,SJ Bruce,0,0,,,,,,,,,
wi_212064,2022,2022-06-25,"Guyana National Stadium, Providence",1,2.4,Jamaica,Barbados,K Ferron,JN Morgan,SJ Bruce,0,0,,,,,,,,,
