match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,0.1,Jamaica,Barbados,NY McLean,JN Morgan,SS Connell,0,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,0.2,Jamaica,Barbados,NY McLean,JN Morgan,SS Connell,0,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,0.3,Jamaica,Barbados,NY McLean,JN Morgan,SS Connell,0,1,1,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,0.4,Jamaica,Barbados,NY McLean,JN Morgan,SS Connell,0,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,0.5,Jamaica,Barbados,NY McLean,JN Morgan,SS Connell,4,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,0.6,Jamaica,Barbados,NY McLean,JN Morgan,SS Connell,0,1,1,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,0.7,Jamaica,Barbados,NY McLean,JN Morgan,SS Connell,1,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,0.8,Jamaica,Barbados,JN Morgan,NY McLean,SS Connell,0,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,1.1,Jamaica,Barbados,NY McLean,JN Morgan,SJ Bruce,1,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,1.2,Jamaica,Barbados,JN Morgan,NY McLean,SJ Bruce,0,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,1.3,Jamaica,Barbados,JN Morgan,NY McLean,SJ Bruce,0,1,1,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,1.4,Jamaica,Barbados,JN Morgan,NY McLean,SJ Bruce,1,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,1.5,Jamaica,Barbados,NY McLean,JN Morgan,SJ Bruce,0,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,1.6,Jamaica,Barbados,NY McLean,JN Morgan,SJ Bruce,0,0,,,,,,bowled,NY McLean,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,1.7,Jamaica,Barbados,SR Taylor,JN Morgan,SJ Bruce,0,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,2.1,Jamaica,Barbados,JN Morgan,SR Taylor,SS Connell,0,1,1,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,2.2,Jamaica,Barbados,JN Morgan,SR Taylor,SS Connell,0,1,1,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,2.3,Jamaica,Barbados,JN Morgan,SR Taylor,SS Connell,1,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,2.4,Jamaica,Barbados,SR Taylor,JN Morgan,SS Connell,0,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,2.5,Jamaica,Barbados,SR Taylor,JN Morgan,SS Connell,0,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,2.6,Jamaica,Barbados,SR Taylor,JN Morgan,SS Connell,0,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,2.7,Jamaica,Barbados,SR Taylor,JN Morgan,SS Connell,0,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,2.8,Jamaica,Barbados,SR Taylor,JN Morgan,SS Connell,0,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,3.1,Jamaica,Barbados,JN Morgan,SR Taylor,SJ Bruce,0,1,1,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,3.2,Jamaica,Barbados,JN Morgan,SR Taylor,SJ Bruce,0,1,1,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,3.3,Jamaica,Barbados,JN Morgan,SR Taylor,SJ Bruce,0,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,3.4,Jamaica,Barbados,JN Morgan,SR Taylor,SJ Bruce,0,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,3.5,Jamaica,Barbados,JN Morgan,SR Taylor,SJ Bruce,0,0,,,,,,caught,JN Morgan,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,3.6,Jamaica,Barbados,CN Nation,SR Taylor,SJ Bruce,0,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,3.7,Jamaica,Barbados,CN Nation,SR Taylor,SJ Bruce,0,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,3.8,Jamaica,Barbados,CN Nation,SR Taylor,SJ Bruce,0,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,4.1,Jamaica,Barbados,SR Taylor,CN Nation,SS Connell,0,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,4.2,Jamaica,Barbados,SR Taylor,CN Nation,SS Connell,0,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,4.3,Jamaica,Barbados,SR Taylor,CN Nation,SS Connell,3,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,4.4,Jamaica,Barbados,CN Nation,SR Taylor,SS Connell,0,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,4.5,Jamaica,Barbados,CN Nation,SR Taylor,SS Connell,0,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,4.6,Jamaica,Barbados,CN Nation,SR Taylor,SS Connell,1,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,5.1,Jamaica,Barbados,CN Nation,SR Taylor,SJ Bruce,0,1,1,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,5.2,Jamaica,Barbados,CN Nation,SR Taylor,SJ Bruce,0,0,,,,,,bowled,CN Nation,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,5.3,Jamaica,Barbados,CA Henry,SR Taylor,SJ Bruce,0,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,5.4,Jamaica,Barbados,CA Henry,SR Taylor,SJ Bruce,0,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,5.5,Jamaica,Barbados,CA Henry,SR Taylor,SJ Bruce,0,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,5.6,Jamaica,Barbados,CA Henry,SR Taylor,SJ Bruce,4,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,5.7,Jamaica,Barbados,CA Henry,SR Taylor,SJ Bruce,0,0,,,,,,bowled,CA Henry,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,6.1,Jamaica,Barbados,SR Taylor,RS Williams,SS Connell,0,1,,,,1,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,6.2,Jamaica,Barbados,RS Williams,SR Taylor,SS Connell,0,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,6.3,Jamaica,Barbados,RS Williams,SR Taylor,SS Connell,0,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,6.4,Jamaica,Barbados,RS Williams,SR Taylor,SS Connell,0,0,,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,6.5,Jamaica,Barbados,RS Williams,SR Taylor,SS Connell,0,1,1,,,,,,,,
wi_201707,2018/19,2019-03-29,"Guyana National Stadium, Providence",1,6.6,Jamaica,Barbados,RS Williams,SR Taylor,SS Connell,0,0,,,,,,,,,
