,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
V Chopra,V Chopra,Warwickshire,10,27,1,0,37.03703703703704,0,0.0,0,0,0,0
IJ Westwood,IJ Westwood,Warwickshire,280,511,36,1,54.794520547945204,1,9.0,0,0,0,9.0
WTS Porterfield,WTS Porterfield,Warwickshire,65,139,5,2,46.76258992805755,0,0.0,0,0,0,0
LJ Evans,LJ Evans,Warwickshire,29,105,2,0,27.61904761904762,0,0.0,0,0,0,0
SR Hain,SR Hain,Warwickshire,74,138,7,1,53.62318840579711,0,0.0,0,0,0,0
PJ McKay,PJ McKay,Warwickshire,22,63,1,0,34.92063492063492,0,0.0,0,0,0,0
R Clarke,R Clarke,Warwickshire,75,93,9,2,80.64516129032258,23,67.0,2,0,0,2.9130434782608696
KHD Barker,KHD Barker,Warwickshire,28,48,4,0,58.333333333333336,31,99.0,0,0,0,3.193548387096774
JS Patel,JS Patel,Warwickshire,31,36,2,1,86.11111111111111,59,147.0,6,0,0,2.4915254237288136
CJC Wright,CJC Wright,Warwickshire,10,21,1,0,47.61904761904761,25,93.0,0,3,1,3.72
WB Rankin,WB Rankin,Warwickshire,3,11,0,0,27.27272727272727,23,81.0,6,5,0,3.5217391304347827
AZ Lees,AZ Lees,Yorkshire,40,101,7,0,39.603960396039604,0,0.0,0,0,0,0
WMH Rhodes,WMH Rhodes,Yorkshire,75,149,10,0,50.33557046979866,10,36.0,0,0,0,3.6
CA Pujara,CA Pujara,Yorkshire,56,103,9,0,54.36893203883495,1,5.0,0,0,0,5.0
AW Gale,AW Gale,Yorkshire,124,230,13,0,53.91304347826087,0,0.0,0,0,0,0
JA Leaning,JA Leaning,Yorkshire,76,172,14,0,44.18604651162791,0,0.0,0,0,0,0
AJ Hodd,AJ Hodd,Yorkshire,66,119,8,0,55.46218487394958,0,0.0,0,0,0,0
TT Bresnan,TT Bresnan,Yorkshire,2,11,0,0,18.181818181818183,43,124.0,7,0,0,2.883720930232558
James Middlebrook,James Middlebrook,Yorkshire,2,4,0,0,50.0,48,178.0,8,0,0,3.7083333333333335
SA Patterson,SA Patterson,Yorkshire,11,47,1,0,23.404255319148938,43,111.0,1,0,0,2.5813953488372094
JA Brooks,JA Brooks,Yorkshire,21,48,1,0,43.75,34,101.0,0,4,0,2.9705882352941178
MD Fisher,MD Fisher,Yorkshire,0,0,0,0,0,19,80.0,1,0,0,4.2105263157894735
