,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
AJ Finch,AJ Finch,Mumbai Indians,10,14,2,0,71.42857142857143,0,0.0,0,0,0,0
PA Patel,PA Patel,Mumbai Indians,16,11,2,0,145.45454545454547,0,0.0,0,0,0,0
UBT Chand,UBT Chand,Mumbai Indians,12,17,1,0,70.58823529411765,0,0.0,0,0,0,0
RG Sharma,RG Sharma,Mumbai Indians,0,5,0,0,0.0,0,0.0,0,0,0,0
CJ Anderson,CJ Anderson,Mumbai Indians,50,38,5,3,131.57894736842107,2,12.0,0,0,0,6.0
KA Pollard,KA Pollard,Mumbai Indians,70,34,7,5,205.88235294117646,0,0.0,0,0,0,0
J Suchith,J Suchith,Mumbai Indians,0,1,0,0,0.0,4,31.0,0,0,0,7.75
S Gopal,S Gopal,Mumbai Indians,1,1,0,0,100.0,3,23.0,1,0,0,7.666666666666667
SL Malinga,SL Malinga,Mumbai Indians,0,0,0,0,0,4,41.0,1,0,1,10.25
R Vinay Kumar,R Vinay Kumar,Mumbai Indians,0,0,0,0,0,3,13.0,1,0,0,4.333333333333333
P Suyal,P Suyal,Mumbai Indians,0,0,0,0,0,4,45.0,0,3,0,11.25
AM Rahane,AM Rahane,Rajasthan Royals,46,39,4,0,117.94871794871796,0,0.0,0,0,0,0
SV Samson,SV Samson,Rajasthan Royals,17,16,3,0,106.25,0,0.0,0,0,0,0
SPD Smith,SPD Smith,Rajasthan Royals,79,53,8,1,149.0566037735849,0,0.0,0,0,0,0
DJ Hooda,DJ Hooda,Rajasthan Royals,13,4,0,2,325.0,1,3.0,0,0,0,3.0
JP Faulkner,JP Faulkner,Rajasthan Royals,6,6,0,0,100.0,3,29.0,0,0,0,9.666666666666666
KK Nair,KK Nair,Rajasthan Royals,0,0,0,0,0,0,0.0,0,0,0,0
STR Binny,STR Binny,Rajasthan Royals,0,0,0,0,0,2,8.0,2,0,0,4.0
CH Morris,CH Morris,Rajasthan Royals,0,0,0,0,0,4,34.0,1,0,0,8.5
TG Southee,TG Southee,Rajasthan Royals,0,0,0,0,0,4,46.0,1,0,0,11.5
DS Kulkarni,DS Kulkarni,Rajasthan Royals,0,0,0,0,0,3,15.0,1,1,0,5.0
PV Tambe,PV Tambe,Rajasthan Royals,0,0,0,0,0,3,25.0,1,0,0,8.333333333333334
