,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
M Kandanala,M Kandanala,United States of America,8,11,1,0,72.72727272727273,0,0.0,0,0,0,0
D Dhingra,D Dhingra,United States of America,10,14,2,0,71.42857142857143,1,11.0,0,0,4,11.0
S Sriharsha,S Sriharsha,United States of America,2,5,0,0,40.0,0,0.0,0,0,0,0
A Kolan,A Kolan,United States of America,0,7,0,0,0.0,0,0.0,0,0,0,0
IM Vaghela,IM Vaghela,United States of America,17,36,1,0,47.22222222222222,1,8.0,0,0,0,8.0
L Ramjit,L Ramjit,United States of America,9,18,1,0,50.0,0,0.0,0,0,0,0
Snigdha Paul,Snigdha Paul,United States of America,2,6,0,0,33.33333333333333,1,6.0,0,0,2,6.0
Ritu Singh,Ritu Singh,United States of America,2,2,0,0,100.0,2,23.0,1,0,0,11.5
SR Thadani,SR Thadani,United States of America,10,15,1,0,66.66666666666666,2,7.0,1,0,0,3.5
B Bhadriraju,B Bhadriraju,United States of America,2,2,0,0,100.0,2,14.0,1,0,1,7.0
ST Eyyunni,ST Eyyunni,United States of America,6,5,0,0,120.0,2,7.0,0,0,1,3.5
S Jimmy,S Jimmy,Papua New Guinea,33,31,6,0,106.4516129032258,2,1.0,2,0,0,0.5
N Vare,N Vare,Papua New Guinea,1,4,0,0,25.0,0,0.0,0,0,0,0
T Ruma,T Ruma,Papua New Guinea,22,22,2,0,100.0,0,0.0,0,0,0,0
B Tau,B Tau,Papua New Guinea,7,9,0,0,77.77777777777779,0,0.0,0,0,0,0
K Arua,K Arua,Papua New Guinea,4,1,1,0,400.0,3,12.0,0,0,0,4.0
H Doriga,H Doriga,Papua New Guinea,0,0,0,0,0,1,10.0,0,0,0,10.0
P Siaka,P Siaka,Papua New Guinea,0,0,0,0,0,0,0.0,0,0,0,0
R Oa,R Oa,Papua New Guinea,0,0,0,0,0,4,20.0,3,0,3,5.0
M Tom,M Tom,Papua New Guinea,0,0,0,0,0,4,13.0,1,0,2,3.25
I Toua,I Toua,Papua New Guinea,0,0,0,0,0,2,6.0,0,1,0,3.0
V Araa,V Araa,Papua New Guinea,0,0,0,0,0,4,13.0,3,0,1,3.25
