,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
PJ Horton,PJ Horton,Lancashire,54,85,8,0,63.52941176470588,0,0.0,0,0,0,0
AL Davies,AL Davies,Lancashire,89,203,13,1,43.84236453201971,0,0.0,0,0,0,0
AP Agathangelou,AP Agathangelou,Lancashire,50,89,7,1,56.17977528089888,0,0.0,0,0,0,0
AG Prince,AG Prince,Lancashire,48,109,7,0,44.03669724770643,0,0.0,0,0,0,0
SJ Croft,SJ Croft,Lancashire,134,218,13,0,61.46788990825688,21,42.0,3,0,0,2.0
JC Buttler,JC Buttler,Lancashire,22,42,2,0,52.38095238095239,0,0.0,0,0,0,0
TC Smith,TC Smith,Lancashire,70,211,10,0,33.175355450236964,25,50.0,3,0,0,2.0
G Chapple,G Chapple,Lancashire,67,91,7,1,73.62637362637363,16,36.0,1,0,0,2.25
KW Hogg,KW Hogg,Lancashire,3,17,0,0,17.647058823529413,30,69.0,3,0,0,2.3
Kabir Ali,Kabir Ali,Lancashire,25,40,3,0,62.5,22,62.0,1,0,0,2.8181818181818183
SC Kerrigan,SC Kerrigan,Lancashire,14,31,1,0,45.16129032258064,50,126.0,4,0,0,2.52
V Chopra,V Chopra,Warwickshire,38,85,5,0,44.70588235294118,0,0.0,0,0,0,0
WTS Porterfield,WTS Porterfield,Warwickshire,77,233,9,0,33.047210300429185,0,0.0,0,0,0,0
A Javid,A Javid,Warwickshire,27,123,1,0,21.951219512195124,4,13.0,0,0,0,3.25
LJ Evans,LJ Evans,Warwickshire,25,93,3,0,26.881720430107524,1,15.0,0,0,0,15.0
SR Hain,SR Hain,Warwickshire,22,97,2,0,22.68041237113402,0,0.0,0,0,0,0
TR Ambrose,TR Ambrose,Warwickshire,63,128,7,0,49.21875,0,0.0,0,0,0,0
R Clarke,R Clarke,Warwickshire,60,115,9,0,52.17391304347826,20,63.0,2,0,0,3.15
KHD Barker,KHD Barker,Warwickshire,44,64,6,0,68.75,32,98.0,0,3,0,3.0625
JS Patel,JS Patel,Warwickshire,11,18,2,0,61.111111111111114,70,180.0,7,0,0,2.5714285714285716
CJC Wright,CJC Wright,Warwickshire,6,14,1,0,42.857142857142854,29,117.0,3,1,0,4.0344827586206895
WB Rankin,WB Rankin,Warwickshire,12,12,2,0,100.0,32,100.0,5,1,0,3.125
