,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
RV Uthappa,RV Uthappa,Kolkata Knight Riders,9,12,0,1,75.0,0,0.0,0,0,0,0
G Gambhir,G Gambhir,Kolkata Knight Riders,57,43,7,1,132.5581395348837,0,0.0,0,0,0,0
MK Pandey,MK Pandey,Kolkata Knight Riders,40,24,2,3,166.66666666666669,0,0.0,0,0,0,0
SA Yadav,SA Yadav,Kolkata Knight Riders,46,20,1,5,229.99999999999997,0,0.0,0,0,0,0
YK Pathan,YK Pathan,Kolkata Knight Riders,14,12,1,1,116.66666666666667,0,0.0,0,0,0,0
Shakib Al Hasan,Shakib Al Hasan,Kolkata Knight Riders,0,0,0,0,0,4,48.0,1,0,2,12.0
AD Russell,AD Russell,Kolkata Knight Riders,0,0,0,0,0,3,21.0,0,0,0,7.0
PP Chawla,PP Chawla,Kolkata Knight Riders,0,0,0,0,0,2,16.0,0,0,0,8.0
SP Narine,SP Narine,Kolkata Knight Riders,0,0,0,0,0,4,28.0,0,0,0,7.0
UT Yadav,UT Yadav,Kolkata Knight Riders,0,0,0,0,0,3,36.0,0,0,0,12.0
M Morkel,M Morkel,Kolkata Knight Riders,0,0,0,0,0,4,18.0,2,0,0,4.5
RG Sharma,RG Sharma,Mumbai Indians,98,65,12,4,150.76923076923077,0,0.0,0,0,0,0
AJ Finch,AJ Finch,Mumbai Indians,5,5,1,0,100.0,0,0.0,0,0,0,0
AP Tare,AP Tare,Mumbai Indians,7,7,1,0,100.0,0,0.0,0,0,0,0
AT Rayudu,AT Rayudu,Mumbai Indians,0,2,0,0,0.0,0,0.0,0,0,0,0
CJ Anderson,CJ Anderson,Mumbai Indians,55,41,4,3,134.14634146341464,2,21.0,1,0,0,10.5
KA Pollard,KA Pollard,Mumbai Indians,0,0,0,0,0,0,0.0,0,0,0,0
Harbhajan Singh,Harbhajan Singh,Mumbai Indians,0,0,0,0,0,4,38.0,1,0,0,9.5
SL Malinga,SL Malinga,Mumbai Indians,0,0,0,0,0,4,27.0,0,0,1,6.75
R Vinay Kumar,R Vinay Kumar,Mumbai Indians,0,0,0,0,0,4,21.0,0,0,0,5.25
JJ Bumrah,JJ Bumrah,Mumbai Indians,0,0,0,0,0,3,38.0,1,0,1,12.666666666666666
PP Ojha,PP Ojha,Mumbai Indians,0,0,0,0,0,2,23.0,0,0,0,11.5
