,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
L Paul,L Paul,Ireland,2,20,0,0,10.0,2,13.0,0,0,0,6.5
GH Lewis,GH Lewis,Ireland,0,9,0,0,0.0,0,0.0,0,0,0,0
Rachel Delaney,Rachel Delaney,Ireland,0,3,0,0,0.0,0,0.0,0,0,0,0
MV Waldron,MV Waldron,Ireland,5,18,1,0,27.77777777777778,0,0.0,0,0,0,0
SM Kavanagh,SM Kavanagh,Ireland,15,38,1,0,39.473684210526315,0,0.0,0,0,0,0
S MacMahon,S MacMahon,Ireland,13,24,0,0,54.166666666666664,3,21.0,0,0,7,7.0
AN Kelly,AN Kelly,Ireland,8,23,1,0,34.78260869565217,4,8.0,0,0,0,2.0
S Forbes,S Forbes,Ireland,0,3,0,0,0.0,0,0.0,0,0,0,0
G Dempsey,G Dempsey,Ireland,19,20,3,0,95.0,4,20.0,1,0,1,5.0
J Maguire,J Maguire,Ireland,0,2,0,0,0.0,3,8.0,0,0,1,2.6666666666666665
C Murray,C Murray,Ireland,1,4,0,0,25.0,0,0.0,0,0,0,0
L Wolvaardt,L Wolvaardt,South Africa,8,19,0,0,42.10526315789473,0,0.0,0,0,0,0
A Steyn,A Steyn,South Africa,21,37,1,0,56.75675675675676,0,0.0,0,0,0,0
L Goodall,L Goodall,South Africa,32,40,5,0,80.0,0,0.0,0,0,0,0
CL Tryon,CL Tryon,South Africa,0,0,0,0,0,0,0.0,0,0,0,0
S Luus,S Luus,South Africa,0,0,0,0,0,7,16.0,3,0,0,2.2857142857142856
N de Klerk,N de Klerk,South Africa,0,0,0,0,0,5,12.0,1,0,0,2.4
A Khaka,A Khaka,South Africa,0,0,0,0,0,6,6.0,2,0,1,1.0
S Ismail,S Ismail,South Africa,0,0,0,0,0,6,16.0,3,0,0,2.6666666666666665
R Ntozakhe,R Ntozakhe,South Africa,0,0,0,0,0,4,15.0,1,0,1,3.75
D Tucker,D Tucker,South Africa,0,0,0,0,0,0,0.0,0,0,0,0
T Chetty,T Chetty,South Africa,0,0,0,0,0,0,0.0,0,0,0,0
