,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
L Wolvaardt,L Wolvaardt,South Africa,117,123,11,1,95.1219512195122,0,0.0,0,0,0,0
T Brits,T Brits,South Africa,18,13,4,0,138.46153846153845,0,0.0,0,0,0,0
A Bosch,A Bosch,South Africa,5,9,1,0,55.55555555555556,0,0.0,0,0,0,0
S Luus,S Luus,South Africa,56,93,5,0,60.215053763440864,0,0.0,0,0,0,0
M du Preez,M du Preez,South Africa,11,16,1,0,68.75,0,0.0,0,0,0,0
CL Tryon,CL Tryon,South Africa,43,25,2,3,172.0,8,36.0,1,0,3,4.5
N de Klerk,N de Klerk,South Africa,22,15,3,0,146.66666666666666,9,46.0,1,2,2,5.111111111111111
S Jafta,S Jafta,South Africa,1,2,0,0,50.0,0,0.0,0,0,0,0
S Ismail,S Ismail,South Africa,1,4,0,0,25.0,9,37.0,4,1,0,4.111111111111111
A Khaka,A Khaka,South Africa,1,1,0,0,100.0,9,27.0,2,0,3,3.0
R Ntozakhe,R Ntozakhe,South Africa,0,0,0,0,0,10,53.0,2,0,9,5.3
DJS Dottin,DJS Dottin,West Indies,12,11,2,0,109.09090909090908,0,0.0,0,0,0,0
RS Williams,RS Williams,West Indies,1,7,0,0,14.285714285714285,0,0.0,0,0,0,0
Kycia A Knight,Kycia A Knight,West Indies,69,95,7,0,72.63157894736842,0,0.0,0,0,0,0
SR Taylor,SR Taylor,West Indies,13,24,1,0,54.166666666666664,2,24.0,0,1,3,12.0
HK Matthews,HK Matthews,West Indies,15,19,1,0,78.94736842105263,9,51.0,1,0,2,5.666666666666667
SA Campbelle,SA Campbelle,West Indies,16,40,1,0,40.0,0,0.0,0,0,0,0
CA Henry,CA Henry,West Indies,17,16,2,0,106.25,10,64.0,1,0,2,6.4
AA Alleyne,AA Alleyne,West Indies,18,29,3,0,62.06896551724138,0,0.0,0,0,0,0
A Mohammed,A Mohammed,West Indies,0,1,0,0,0.0,9,62.0,2,0,2,6.888888888888889
SS Connell,SS Connell,West Indies,3,14,0,0,21.428571428571427,10,54.0,4,0,4,5.4
SC Selman,SC Selman,West Indies,11,16,2,0,68.75,10,39.0,0,0,1,3.9
CN Nation,CN Nation,West Indies,0,0,0,0,0,0,0.0,0,0,0,0
