,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
SR Watson,SR Watson,Islamabad United,15,27,1,0,55.55555555555556,2,13.0,0,0,1,6.5
Sharjeel Khan,Sharjeel Khan,Islamabad United,10,11,0,1,90.9090909090909,0,0.0,0,0,0,0
Umar Amin,Umar Amin,Islamabad United,0,4,0,0,0.0,0,0.0,0,0,0,0
Babar Azam,Babar Azam,Islamabad United,15,18,1,0,83.33333333333334,0,0.0,0,0,0,0
SW Billings,SW Billings,Islamabad United,2,4,0,0,50.0,0,0.0,0,0,0,0
Misbah-ul-Haq,Misbah-ul-Haq,Islamabad United,41,28,4,1,146.42857142857142,0,0.0,0,0,0,0
Imran Khalid,Imran Khalid,Islamabad United,4,6,0,0,66.66666666666666,4,20.0,2,0,0,5.0
AD Russell,AD Russell,Islamabad United,35,20,4,2,175.0,2,31.0,0,0,0,15.5
S Badree,S Badree,Islamabad United,2,2,0,0,100.0,3,25.0,0,0,0,8.333333333333334
Mohammad Irfan,Mohammad Irfan,Islamabad United,0,0,0,0,0,3,33.0,0,0,0,11.0
Rumman Raees,Rumman Raees,Islamabad United,0,0,0,0,0,2,8.0,0,0,2,4.0
LJ Wright,LJ Wright,Quetta Gladiators,86,53,11,4,162.26415094339623,0,0.0,0,0,0,0
Ahmed Shehzad,Ahmed Shehzad,Quetta Gladiators,11,9,2,0,122.22222222222223,0,0.0,0,0,0,0
KP Pietersen,KP Pietersen,Quetta Gladiators,8,12,0,0,66.66666666666666,0,0.0,0,0,0,0
Mohammad Nawaz (3),Mohammad Nawaz (3),Quetta Gladiators,22,22,1,0,100.0,4,13.0,4,0,0,3.25
Sarfraz Ahmed,Sarfraz Ahmed,Quetta Gladiators,0,0,0,0,0,0,0.0,0,0,0,0
Anwar Ali,Anwar Ali,Quetta Gladiators,0,0,0,0,0,3,21.0,1,0,2,7.0
Umar Gul,Umar Gul,Quetta Gladiators,0,0,0,0,0,3,30.0,1,0,1,10.0
Zulfiqar Babar,Zulfiqar Babar,Quetta Gladiators,0,0,0,0,0,4,36.0,1,0,0,9.0
E Chigumbura,E Chigumbura,Quetta Gladiators,0,0,0,0,0,0,0.0,0,0,0,0
Mohammad Nabi,Mohammad Nabi,Quetta Gladiators,0,0,0,0,0,4,20.0,0,0,1,5.0
Akbar-ur-Rehman,Akbar-ur-Rehman,Quetta Gladiators,0,0,0,0,0,2,8.0,0,0,0,4.0
