,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
ADS Fletcher,ADS Fletcher,St Lucia Zouks,70,54,4,5,129.62962962962962,0,0.0,0,0,0,0
J Charles,J Charles,St Lucia Zouks,64,35,9,2,182.85714285714286,0,0.0,0,0,0,0
MEK Hussey,MEK Hussey,St Lucia Zouks,8,11,0,0,72.72727272727273,0,0.0,0,0,0,0
SR Watson,SR Watson,St Lucia Zouks,42,17,0,5,247.05882352941177,4,26.0,1,0,1,6.5
DJG Sammy,DJG Sammy,St Lucia Zouks,6,4,1,0,150.0,0,0.0,0,0,0,0
GD Elliott,GD Elliott,St Lucia Zouks,0,0,0,0,0,2,27.0,0,0,0,13.5
GD Pope,GD Pope,St Lucia Zouks,0,0,0,0,0,2,8.0,1,0,0,4.0
DA Miller,DA Miller,St Lucia Zouks,0,0,0,0,0,0,0.0,0,0,0,0
DE Johnson,DE Johnson,St Lucia Zouks,0,0,0,0,0,4,42.0,1,0,1,10.5
S Shillingford,S Shillingford,St Lucia Zouks,0,0,0,0,0,4,30.0,2,0,0,7.5
JE Taylor,JE Taylor,St Lucia Zouks,0,0,0,0,0,4,38.0,1,0,0,9.5
CAK Walton,CAK Walton,Jamaica Tallawahs,15,15,1,1,100.0,0,0.0,0,0,0,0
CH Gayle,CH Gayle,Jamaica Tallawahs,30,15,3,2,200.0,0,0.0,0,0,0,0
KC Sangakkara,KC Sangakkara,Jamaica Tallawahs,24,17,4,0,141.1764705882353,0,0.0,0,0,0,0
R Powell,R Powell,Jamaica Tallawahs,28,23,1,2,121.73913043478262,4,45.0,2,0,1,11.25
AD Russell,AD Russell,Jamaica Tallawahs,21,13,4,0,161.53846153846155,0,0.0,0,0,0,0
TP Allen,TP Allen,Jamaica Tallawahs,19,13,0,2,146.15384615384613,1,19.0,0,0,0,19.0
AI Ross,AI Ross,Jamaica Tallawahs,23,15,1,2,153.33333333333334,0,0.0,0,0,0,0
Shakib Al Hasan,Shakib Al Hasan,Jamaica Tallawahs,9,9,1,0,100.0,3,21.0,0,0,0,7.0
GE Mathurin,GE Mathurin,Jamaica Tallawahs,0,0,0,0,0,4,40.0,1,0,0,10.0
KOK Williams,KOK Williams,Jamaica Tallawahs,0,0,0,0,0,4,38.0,0,1,1,9.5
Imad Wasim,Imad Wasim,Jamaica Tallawahs,0,0,0,0,0,4,30.0,0,0,0,7.5
