,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
JC Buttler,JC Buttler,Manchester Originals,59,41,6,1,143.90243902439025,0,0.0,0,0,0,0
PD Salt,PD Salt,Manchester Originals,1,2,0,0,50.0,0,0.0,0,0,0,0
WL Madsen,WL Madsen,Manchester Originals,43,26,3,1,165.3846153846154,0,0.0,0,0,0,0
AD Russell,AD Russell,Manchester Originals,29,20,0,3,145.0,3,25.0,1,0,2,8.333333333333334
PI Walter,PI Walter,Manchester Originals,23,10,0,3,229.99999999999997,0,0.0,0,0,0,0
LJ Evans,LJ Evans,Manchester Originals,1,1,0,0,100.0,0,0.0,0,0,0,0
AJ Turner,AJ Turner,Manchester Originals,0,0,0,0,0,1,7.0,1,0,0,7.0
SA Abbott,SA Abbott,Manchester Originals,0,0,0,0,0,4,43.0,0,1,0,10.75
TW Hartley,TW Hartley,Manchester Originals,0,0,0,0,0,4,42.0,0,0,0,10.5
FJ Klaassen,FJ Klaassen,Manchester Originals,0,0,0,0,0,3,23.0,1,0,0,7.666666666666667
MW Parkinson,MW Parkinson,Manchester Originals,0,0,0,0,0,4,20.0,1,0,1,5.0
A Lyth,A Lyth,Northern Superchargers,51,30,6,1,170.0,0,0.0,0,0,0,0
F du Plessis,F du Plessis,Northern Superchargers,15,11,0,2,136.36363636363635,0,0.0,0,0,0,0
MS Pepper,MS Pepper,Northern Superchargers,12,8,2,0,150.0,0,0.0,0,0,0,0
HC Brook,HC Brook,Northern Superchargers,33,19,0,2,173.6842105263158,0,0.0,0,0,0,0
DJ Willey,DJ Willey,Northern Superchargers,29,21,1,2,138.0952380952381,4,24.0,2,0,1,6.0
D Wiese,D Wiese,Northern Superchargers,15,6,1,1,250.0,4,45.0,0,0,1,11.25
AJ Hose,AJ Hose,Northern Superchargers,0,0,0,0,0,0,0.0,0,0,0,0
RE van der Merwe,RE van der Merwe,Northern Superchargers,0,0,0,0,0,2,15.0,0,0,0,7.5
DJ Bravo,DJ Bravo,Northern Superchargers,0,0,0,0,0,4,32.0,1,0,1,8.0
MJ Potts,MJ Potts,Northern Superchargers,0,0,0,0,0,2,24.0,0,0,0,12.0
AU Rashid,AU Rashid,Northern Superchargers,0,0,0,0,0,4,20.0,1,0,1,5.0
