,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
I Kaia,I Kaia,Zimbabwe,7,9,1,0,77.77777777777779,0,0.0,0,0,0,0
RW Chakabva,RW Chakabva,Zimbabwe,8,6,0,1,133.33333333333331,0,0.0,0,0,0,0
CR Ervine,CR Ervine,Zimbabwe,30,36,2,0,83.33333333333334,0,0.0,0,0,0,0
W Madhevere,W Madhevere,Zimbabwe,0,0,0,0,0,0,0.0,0,0,0,0
SC Williams,SC Williams,Zimbabwe,60,53,5,1,113.20754716981132,3,23.0,1,0,0,7.666666666666667
M Shumba,M Shumba,Zimbabwe,1,5,0,0,20.0,0,0.0,0,0,0,0
RP Burl,RP Burl,Zimbabwe,13,12,2,0,108.33333333333333,1,19.0,0,0,0,19.0
WP Masakadza,WP Masakadza,Zimbabwe,0,0,0,0,0,4,19.0,4,0,0,4.75
TL Chatara,TL Chatara,Zimbabwe,0,0,0,0,0,4,28.0,2,0,1,7.0
R Ngarava,R Ngarava,Zimbabwe,0,0,0,0,0,4,13.0,2,0,0,3.25
LM Jongwe,LM Jongwe,Zimbabwe,0,0,0,0,0,4,23.0,1,0,1,5.75
HG Munsey,HG Munsey,Scotland,9,6,0,1,150.0,0,0.0,0,0,0,0
KJ Coetzer,KJ Coetzer,Scotland,2,4,0,0,50.0,0,0.0,0,0,0,0
OJ Hairs,OJ Hairs,Scotland,0,1,0,0,0.0,0,0.0,0,0,0,0
RD Berrington,RD Berrington,Scotland,42,43,2,2,97.67441860465115,1,9.0,0,0,0,9.0
CS MacLeod,CS MacLeod,Scotland,0,3,0,0,0.0,1,4.0,0,0,1,4.0
MH Cross,MH Cross,Scotland,42,35,3,1,120.0,0,0.0,0,0,0,0
MA Leask,MA Leask,Scotland,25,21,2,1,119.04761904761905,4,23.0,1,0,0,5.75
SM Sharif,SM Sharif,Scotland,2,4,0,0,50.0,4,21.0,0,0,0,5.25
MRJ Watt,MRJ Watt,Scotland,0,0,0,0,0,3,23.0,2,0,1,7.666666666666667
AC Evans,AC Evans,Scotland,1,1,0,0,100.0,4,28.0,1,0,1,7.0
GT Main,GT Main,Scotland,0,0,0,0,0,3,17.0,1,0,2,5.666666666666667
