,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
SR Hain,SR Hain,Warwickshire,46,39,4,1,117.94871794871796,0,0.0,0,0,0,0
IR Bell,IR Bell,Warwickshire,12,12,2,0,100.0,0,0.0,0,0,0,0
MS Wade,MS Wade,Warwickshire,74,32,5,4,231.25,0,0.0,0,0,0,0
LJ Evans,LJ Evans,Warwickshire,8,11,1,0,72.72727272727273,0,0.0,0,0,0,0
AD Thomason,AD Thomason,Warwickshire,3,6,0,0,50.0,1,19.0,0,0,0,19.0
R Clarke,R Clarke,Warwickshire,1,2,0,0,50.0,4,22.0,3,0,1,5.5
A Javid,A Javid,Warwickshire,6,5,0,0,120.0,1,7.0,0,0,0,7.0
JS Patel,JS Patel,Warwickshire,0,2,0,0,0.0,4,35.0,0,0,0,8.75
RO Gordon,RO Gordon,Warwickshire,7,7,0,0,100.0,4,37.0,1,0,0,9.25
JE Poysden,JE Poysden,Warwickshire,1,1,0,0,100.0,2,16.0,0,0,0,8.0
OJ Hannon-Dalby,OJ Hannon-Dalby,Warwickshire,0,1,0,0,0.0,4,28.0,1,0,0,7.0
T Kohler-Cadmore,T Kohler-Cadmore,Worcestershire,4,3,1,0,133.33333333333331,0,0.0,0,0,0,0
J Leach,J Leach,Worcestershire,3,6,0,0,50.0,4,33.0,1,0,1,8.25
JM Clarke,JM Clarke,Worcestershire,10,6,2,0,166.66666666666669,0,0.0,0,0,0,0
BL D'Oliveira,BL D'Oliveira,Worcestershire,28,30,2,0,93.33333333333333,3,40.0,0,0,1,13.333333333333334
DKH Mitchell,DKH Mitchell,Worcestershire,61,37,5,2,164.86486486486487,2,17.0,0,0,0,8.5
RA Whiteley,RA Whiteley,Worcestershire,42,20,3,4,210.0,0,0.0,0,0,0,0
OB Cox,OB Cox,Worcestershire,15,14,2,0,107.14285714285714,0,0.0,0,0,0,0
GH Rhodes,GH Rhodes,Worcestershire,0,0,0,0,0,3,13.0,5,0,1,4.333333333333333
MJ Henry,MJ Henry,Worcestershire,0,0,0,0,0,3,15.0,3,0,0,5.0
EG Barnard,EG Barnard,Worcestershire,0,0,0,0,0,2,25.0,1,0,0,12.5
JD Shantry,JD Shantry,Worcestershire,0,0,0,0,0,3,21.0,0,0,1,7.0
