,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
S Paldon,S Paldon,Bhutan,11,30,1,0,36.666666666666664,0,0.0,0,0,0,0
N Choden,N Choden,Bhutan,13,32,1,0,40.625,0,0.0,0,0,0,0
D Wangmo,D Wangmo,Bhutan,2,3,0,0,66.66666666666666,0,0.0,0,0,0,0
Y Choden,Y Choden,Bhutan,9,25,1,0,36.0,0,0.0,0,0,0,0
T Zangmo,T Zangmo,Bhutan,6,13,0,0,46.15384615384615,1,11.0,0,0,1,11.0
P Seldon,P Seldon,Bhutan,1,3,0,0,33.33333333333333,0,0.0,0,0,0,0
S Choden,S Choden,Bhutan,6,11,0,0,54.54545454545454,0,0.0,0,0,0,0
K Samten,K Samten,Bhutan,2,5,0,0,40.0,2,13.0,0,0,1,6.5
T Cheki,T Cheki,Bhutan,0,0,0,0,0,3,21.0,2,0,3,7.0
K Dema,K Dema,Bhutan,0,0,0,0,0,0,0.0,0,0,0,0
A Gurung,A Gurung,Bhutan,0,0,0,0,0,3,19.0,0,0,1,6.333333333333333
SR Magar,SR Magar,Nepal,17,13,2,0,130.76923076923077,4,10.0,3,0,0,2.5
I Barma,I Barma,Nepal,18,26,0,0,69.23076923076923,0,0.0,0,0,0,0
RC Belbashi,RC Belbashi,Nepal,10,12,1,0,83.33333333333334,3,11.0,2,0,0,3.6666666666666665
Kabita Joshi,Kabita Joshi,Nepal,8,2,2,0,400.0,0,0.0,0,0,0,0
Karuna Bhandari,Karuna Bhandari,Nepal,0,0,0,0,0,4,6.0,1,0,0,1.5
J Pandey,J Pandey,Nepal,0,0,0,0,0,0,0.0,0,0,0,0
SC Kumari,SC Kumari,Nepal,0,0,0,0,0,2,9.0,0,0,1,4.5
Sabnam Rai,Sabnam Rai,Nepal,0,0,0,0,0,4,10.0,0,0,2,2.5
K Kunwar,K Kunwar,Nepal,0,0,0,0,0,3,13.0,0,0,4,4.333333333333333
Apsari Begam,Apsari Begam,Nepal,0,0,0,0,0,0,0.0,0,0,0,0
S Magar,S Magar,Nepal,0,0,0,0,0,0,0.0,0,0,0,0
