match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
wi_211826,2022,2022-06-07,"Guyana National Stadium, Providence",1,0.1,Jamaica,Trinidad and Tobago,NY McLean,RS Williams,KN Alexander,0,0,,,,,,,,,
wi_211826,2022,2022-06-07,"Guyana National Stadium, Providence",1,0.2,Jamaica,Trinidad and Tobago,NY McLean,RS Williams,KN Alexander,0,0,,,,,,,,,
wi_211826,2022,2022-06-07,"Guyana National Stadium, Providence",1,0.3,Jamaica,Trinidad and Tobago,NY McLean,RS Williams,KN Alexander,4,0,,,,,,,,,
wi_211826,2022,2022-06-07,"Guyana National Stadium, Providence",1,0.4,Jamaica,Trinidad and Tobago,NY McLean,RS Williams,KN Alexander,4,0,,,,,,,,,
wi_211826,2022,2022-06-07,"Guyana National Stadium, Providence",1,0.5,Jamaica,Trinidad and Tobago,NY McLean,RS Williams,KN Alexander,1,0,,,,,,,,,
wi_211826,2022,2022-06-07,"Guyana National Stadium, Providence",1,0.6,Jamaica,Trinidad and Tobago,RS Williams,NY McLean,KN Alexander,0,0,,,,,,,,,
wi_211826,2022,2022-06-07,"Guyana National Stadium, Providence",1,1.1,Jamaica,Trinidad and Tobago,NY McLean,RS Williams,K Ramharack,0,0,,,,,,,,,
wi_211826,2022,2022-06-07,"Guyana National Stadium, Providence",1,1.2,Jamaica,Trinidad and Tobago,NY McLean,RS Williams,K Ramharack,0,0,,,,,,,,,
wi_211826,2022,2022-06-07,"Guyana National Stadium, Providence",1,1.3,Jamaica,Trinidad and Tobago,NY McLean,RS Williams,K Ramharack,0,0,,,,,,,,,
wi_211826,2022,2022-06-07,"Guyana National Stadium, Providence",1,1.4,Jamaica,Trinidad and Tobago,NY McLean,RS Williams,K Ramharack,0,0,,,,,,,,,
wi_211826,2022,2022-06-07,"Guyana National Stadium, Providence",1,1.5,Jamaica,Trinidad and Tobago,NY McLean,RS Williams,K Ramharack,0,0,,,,,,,,,
wi_211826,2022,2022-06-07,"Guyana National Stadium, Providence",1,1.6,Jamaica,Trinidad and Tobago,NY McLean,RS Williams,K Ramharack,3,0,,,,,,,,,
wi_211826,2022,2022-06-07,"Guyana National Stadium, Providence",1,2.1,Jamaica,Trinidad and Tobago,NY McLean,RS Williams,C Isaac,4,0,,,,,,,,,
