,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Shafali Verma,Shafali Verma,India,31,31,4,0,100.0,2,10.0,1,0,0,5.0
S Mandhana,S Mandhana,India,1,6,0,0,16.666666666666664,0,0.0,0,0,0,0
S Meghana,S Meghana,India,0,1,0,0,0.0,0,0.0,0,0,0,0
H Kaur,H Kaur,India,22,20,3,0,110.00000000000001,2,17.0,0,0,0,8.5
JI Rodrigues,JI Rodrigues,India,36,27,3,1,133.33333333333331,0,0.0,0,0,0,0
RM Ghosh,RM Ghosh,India,11,15,1,0,73.33333333333333,0,0.0,0,0,0,0
P Vastrakar,P Vastrakar,India,14,12,2,0,116.66666666666667,4,13.0,1,0,0,3.25
DB Sharma,DB Sharma,India,17,8,3,0,212.5,3,9.0,1,0,0,3.0
Renuka Singh,Renuka Singh,India,0,0,0,0,0,4,25.0,0,0,0,6.25
RP Yadav,RP Yadav,India,0,0,0,0,0,4,22.0,2,0,0,5.5
RS Gayakwad,RS Gayakwad,India,0,0,0,0,0,1,7.0,0,0,0,7.0
RMVD Gunaratne,RMVD Gunaratne,Sri Lanka,1,5,0,0,20.0,0,0.0,0,0,0,0
AC Jayangani,AC Jayangani,Sri Lanka,16,19,2,0,84.21052631578947,2,7.0,1,0,0,3.5
H Madavi,H Madavi,Sri Lanka,10,17,1,0,58.82352941176471,0,0.0,0,0,0,0
WK Dilhari,WK Dilhari,Sri Lanka,47,49,6,0,95.91836734693877,3,31.0,0,0,0,10.333333333333334
NND de Silva,NND de Silva,Sri Lanka,8,11,1,0,72.72727272727273,0,0.0,0,0,0,0
KADA Kanchana,KADA Kanchana,Sri Lanka,11,11,1,0,100.0,1,8.0,0,0,0,8.0
MAA Sanjeewani,MAA Sanjeewani,Sri Lanka,10,8,1,0,125.0,0,0.0,0,0,0,0
OU Ranasinghe,OU Ranasinghe,Sri Lanka,0,0,0,0,0,3,22.0,2,0,0,7.333333333333333
BMSM Kumari,BMSM Kumari,Sri Lanka,0,0,0,0,0,3,18.0,0,0,0,6.0
I Ranaweera,I Ranaweera,Sri Lanka,0,0,0,0,0,4,30.0,3,0,2,7.5
KDU Prabodhani,KDU Prabodhani,Sri Lanka,0,0,0,0,0,4,21.0,0,0,3,5.25
