,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
V Chopra,V Chopra,Essex,11,13,2,0,84.61538461538461,0,0.0,0,0,0,0
AN Cook,AN Cook,Essex,65,71,7,0,91.54929577464789,0,0.0,0,0,0,0
T Westley,T Westley,Essex,100,98,10,2,102.04081632653062,0,0.0,0,0,0,0
RS Bopara,RS Bopara,Essex,92,82,9,2,112.19512195121952,6,32.0,1,0,0,5.333333333333333
RN ten Doeschate,RN ten Doeschate,Essex,3,6,0,0,50.0,4,18.0,1,0,0,4.5
Ashar Zaidi,Ashar Zaidi,Essex,32,25,2,1,128.0,8,33.0,1,0,1,4.125
JS Foster,JS Foster,Essex,2,1,0,0,200.0,0,0.0,0,0,0,0
PI Walter,PI Walter,Essex,11,5,0,1,220.00000000000003,3,22.0,0,0,0,7.333333333333333
SR Harmer,SR Harmer,Essex,0,0,0,0,0,10,56.0,3,0,0,5.6
N Wagner,N Wagner,Essex,0,0,0,0,0,8,55.0,3,0,2,6.875
MR Quinn,MR Quinn,Essex,0,0,0,0,0,5,41.0,1,0,0,8.2
JG Myburgh,JG Myburgh,Somerset,57,28,6,4,203.57142857142856,0,0.0,0,0,0,0
J Allenby,J Allenby,Somerset,77,89,8,0,86.51685393258427,7,41.0,0,0,0,5.857142857142857
PD Trego,PD Trego,Somerset,5,5,1,0,100.0,0,0.0,0,0,0,0
SM Davies,SM Davies,Somerset,20,18,3,0,111.11111111111111,0,0.0,0,0,0,0
JC Hildreth,JC Hildreth,Somerset,14,25,1,0,56.00000000000001,0,0.0,0,0,0,0
AJ Hose,AJ Hose,Somerset,28,39,2,0,71.7948717948718,0,0.0,0,0,0,0
RE van der Merwe,RE van der Merwe,Somerset,8,11,0,0,72.72727272727273,10,67.0,2,0,1,6.7
J Overton,J Overton,Somerset,6,4,0,1,150.0,7,40.0,1,0,1,5.714285714285714
C Overton,C Overton,Somerset,22,22,2,1,100.0,10,79.0,3,0,0,7.9
TD Groenewald,TD Groenewald,Somerset,17,19,1,1,89.47368421052632,10,68.0,0,0,4,6.8
MTC Waller,MTC Waller,Somerset,0,0,0,0,0,6,31.0,0,0,0,5.166666666666667
