,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
JJ Roy,JJ Roy,England,43,17,5,3,252.94117647058823,0,0.0,0,0,0,0
AD Hales,AD Hales,England,17,7,4,0,242.85714285714283,0,0.0,0,0,0,0
BA Stokes,BA Stokes,England,15,10,1,1,150.0,2,23.0,0,0,1,11.5
JE Root,JE Root,England,83,44,6,4,188.63636363636365,1,13.0,0,0,0,13.0
EJG Morgan,EJG Morgan,England,12,15,0,0,80.0,0,0.0,0,0,0,0
JC Buttler,JC Buttler,England,21,15,1,1,140.0,0,0.0,0,0,0,0
MM Ali,MM Ali,England,8,10,1,0,80.0,4,34.0,2,0,0,8.5
CJ Jordan,CJ Jordan,England,5,3,1,0,166.66666666666669,3,49.0,0,0,0,16.333333333333332
DJ Willey,DJ Willey,England,0,0,0,0,0,4,40.0,1,0,1,10.0
AU Rashid,AU Rashid,England,0,0,0,0,0,4,35.0,1,0,0,8.75
RJW Topley,RJW Topley,England,0,0,0,0,0,2,33.0,0,0,0,16.5
HM Amla,HM Amla,South Africa,58,31,7,3,187.09677419354838,0,0.0,0,0,0,0
Q de Kock,Q de Kock,South Africa,52,24,7,3,216.66666666666666,0,0.0,0,0,0,0
AB de Villiers,AB de Villiers,South Africa,16,8,0,2,200.0,0,0.0,0,0,0,0
F du Plessis,F du Plessis,South Africa,17,17,1,0,100.0,0,0.0,0,0,0,0
JP Duminy,JP Duminy,South Africa,54,28,3,3,192.85714285714286,3,31.0,1,0,0,10.333333333333334
DA Miller,DA Miller,South Africa,28,12,2,2,233.33333333333334,0,0.0,0,0,0,0
CH Morris,CH Morris,South Africa,0,0,0,0,0,3,39.0,0,0,3,13.0
KJ Abbott,KJ Abbott,South Africa,0,0,0,0,0,4,41.0,4,0,2,10.25
DW Steyn,DW Steyn,South Africa,0,0,0,0,0,2,35.0,0,0,1,17.5
K Rabada,K Rabada,South Africa,0,0,0,0,0,4,50.0,2,0,2,12.5
Imran Tahir,Imran Tahir,South Africa,0,0,0,0,0,4,28.0,1,0,2,7.0
