,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
L Lee,L Lee,South Africa,15,12,3,0,125.0,0,0.0,0,0,0,0
D van Niekerk,D van Niekerk,South Africa,15,18,2,0,83.33333333333334,1,10.0,0,0,0,10.0
S Luus,S Luus,South Africa,33,32,2,0,103.125,0,0.0,0,0,0,0
M du Preez,M du Preez,South Africa,11,7,2,0,157.14285714285714,0,0.0,0,0,0,0
M Kapp,M Kapp,South Africa,2,4,0,0,50.0,4,29.0,0,0,2,7.25
N de Klerk,N de Klerk,South Africa,26,28,1,0,92.85714285714286,0,0.0,0,0,0,0
CL Tryon,CL Tryon,South Africa,15,11,2,0,136.36363636363635,2,15.0,0,0,0,7.5
S Ismail,S Ismail,South Africa,16,9,1,1,177.77777777777777,4,28.0,0,0,0,7.0
A Khaka,A Khaka,South Africa,1,1,0,0,100.0,4,25.0,0,0,0,6.25
M Daniels,M Daniels,South Africa,0,0,0,0,0,4,21.0,1,0,1,5.25
R Ntozakhe,R Ntozakhe,South Africa,0,0,0,0,0,1,15.0,0,0,0,15.0
M Raj,M Raj,India,76,61,8,0,124.59016393442623,0,0.0,0,0,0,0
S Mandhana,S Mandhana,India,57,42,4,3,135.71428571428572,0,0.0,0,0,0,0
H Kaur,H Kaur,India,7,12,0,0,58.333333333333336,1,6.0,0,0,0,6.0
RP Yadav,RP Yadav,India,0,0,0,0,0,3,21.0,1,0,0,7.0
AA Patil,AA Patil,India,0,0,0,0,0,4,37.0,2,1,0,9.25
V Krishnamurthy,V Krishnamurthy,India,0,0,0,0,0,0,0.0,0,0,0,0
JI Rodrigues,JI Rodrigues,India,0,0,0,0,0,0,0.0,0,0,0,0
S Pandey,S Pandey,India,0,0,0,0,0,4,26.0,1,0,1,6.5
P Vastrakar,P Vastrakar,India,0,0,0,0,0,4,30.0,1,1,1,7.5
T Bhatia,T Bhatia,India,0,0,0,0,0,0,0.0,0,0,0,0
Poonam Yadav,Poonam Yadav,India,0,0,0,0,0,4,18.0,2,0,0,4.5
