,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
J Rasu,J Rasu,Vanuatu,74,54,5,4,137.03703703703704,0,0.0,0,0,0,0
A Mansale,A Mansale,Vanuatu,23,22,1,1,104.54545454545455,1,1.0,2,0,0,1.0
PK Matautaava,PK Matautaava,Vanuatu,4,8,0,0,50.0,4,18.0,0,0,3,4.5
N Nipiko,N Nipiko,Vanuatu,2,2,0,0,100.0,4,21.0,4,0,1,5.25
C Tommy,C Tommy,Vanuatu,24,19,0,1,126.3157894736842,0,0.0,0,0,0,0
R Tari,R Tari,Vanuatu,13,13,1,0,100.0,0,0.0,0,0,0,0
J Vira,J Vira,Vanuatu,4,2,1,0,200.0,0,0.0,0,0,0,0
W Nalisa,W Nalisa,Vanuatu,0,0,0,0,0,1,6.0,0,0,2,6.0
SH Obed,SH Obed,Vanuatu,0,0,0,0,0,2,22.0,1,0,0,11.0
JW Chilia,JW Chilia,Vanuatu,0,0,0,0,0,4,31.0,1,0,0,7.75
W Viraliliu,W Viraliliu,Vanuatu,0,0,0,0,0,4,28.0,1,1,1,7.0
Syed Aziz,Syed Aziz,Malaysia,17,14,2,1,121.42857142857142,0,0.0,0,0,0,0
Anwar Arudin,Anwar Arudin,Malaysia,11,9,2,0,122.22222222222223,0,0.0,0,0,0,0
Virandeep Singh,Virandeep Singh,Malaysia,26,26,2,0,100.0,0,0.0,0,0,0,0
S Muniandy,S Muniandy,Malaysia,2,11,0,0,18.181818181818183,4,32.0,0,0,0,8.0
Mohamed Arief,Mohamed Arief,Malaysia,33,25,4,1,132.0,0,0.0,0,0,0,0
Zubaidi Zulkifle,Zubaidi Zulkifle,Malaysia,7,5,1,0,140.0,0,0.0,0,0,0,0
Nazril Rahman,Nazril Rahman,Malaysia,8,11,1,0,72.72727272727273,4,28.0,2,0,0,7.0
Fitri Sham,Fitri Sham,Malaysia,1,8,0,0,12.5,4,30.0,1,0,0,7.5
Muhammad Wafiq,Muhammad Wafiq,Malaysia,3,4,0,0,75.0,4,23.0,0,0,0,5.75
Ainool Haqqiem,Ainool Haqqiem,Malaysia,8,7,1,0,114.28571428571428,0,0.0,0,0,0,0
Pavandeep Singh,Pavandeep Singh,Malaysia,2,2,0,0,100.0,4,31.0,2,0,0,7.75
