,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
CL White,CL White,Australia,75,43,6,4,174.41860465116278,0,0.0,0,0,0,0
AJ Finch,AJ Finch,Australia,52,31,5,3,167.74193548387098,0,0.0,0,0,0,0
GJ Maxwell,GJ Maxwell,Australia,20,13,2,1,153.84615384615387,3,30.0,1,0,0,10.0
GJ Bailey,GJ Bailey,Australia,14,14,1,0,100.0,0,0.0,0,0,0,0
CA Lynn,CA Lynn,Australia,33,19,1,3,173.6842105263158,0,0.0,0,0,0,0
DT Christian,DT Christian,Australia,6,2,1,0,300.0,2,21.0,1,0,0,10.5
MC Henriques,MC Henriques,Australia,0,0,0,0,0,3,36.0,2,0,0,12.0
MS Wade,MS Wade,Australia,0,0,0,0,0,0,0.0,0,0,0,0
NM Coulter-Nile,NM Coulter-Nile,Australia,0,0,0,0,0,4,30.0,4,0,0,7.5
JR Hazlewood,JR Hazlewood,Australia,0,0,0,0,0,4,46.0,0,0,2,11.5
JM Muirhead,JM Muirhead,Australia,0,0,0,0,0,4,34.0,1,0,1,8.5
AD Hales,AD Hales,England,22,12,5,0,183.33333333333331,0,0.0,0,0,0,0
MJ Lumb,MJ Lumb,England,9,6,2,0,150.0,0,0.0,0,0,0,0
LJ Wright,LJ Wright,England,9,10,2,0,90.0,1,18.0,1,1,0,18.0
JE Root,JE Root,England,32,24,3,1,133.33333333333331,0,0.0,0,0,0,0
EJG Morgan,EJG Morgan,England,4,4,1,0,100.0,0,0.0,0,0,0,0
JC Buttler,JC Buttler,England,20,14,1,1,142.85714285714286,0,0.0,0,0,0,0
RS Bopara,RS Bopara,England,65,28,2,7,232.14285714285717,3,26.0,1,0,1,8.666666666666666
TT Bresnan,TT Bresnan,England,11,14,0,0,78.57142857142857,4,40.0,0,0,2,10.0
SCJ Broad,SCJ Broad,England,13,5,0,2,260.0,4,25.0,1,0,0,6.25
JW Dernbach,JW Dernbach,England,5,4,1,0,125.0,4,50.0,1,1,0,12.5
DR Briggs,DR Briggs,England,0,0,0,0,0,4,53.0,0,0,3,13.25
