,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
V Kohli,V Kohli,Royal Challengers Bangalore,25,7,1,3,357.14285714285717,0,0.0,0,0,0,0
AB de Villiers,AB de Villiers,Royal Challengers Bangalore,10,4,2,0,250.0,0,0.0,0,0,0,0
MP Stoinis,MP Stoinis,Royal Challengers Bangalore,0,1,0,0,0.0,0,0.0,0,0,0,0
H Klaasen,H Klaasen,Royal Challengers Bangalore,6,7,0,0,85.71428571428571,0,0.0,0,0,0,0
Gurkeerat Singh,Gurkeerat Singh,Royal Challengers Bangalore,6,3,1,0,200.0,0,0.0,0,0,0,0
PA Patel,PA Patel,Royal Challengers Bangalore,8,5,1,0,160.0,0,0.0,0,0,0,0
P Negi,P Negi,Royal Challengers Bangalore,4,3,1,0,133.33333333333331,0,0.0,0,0,0,0
UT Yadav,UT Yadav,Royal Challengers Bangalore,0,0,0,0,0,1,10.0,0,0,0,10.0
NA Saini,NA Saini,Royal Challengers Bangalore,0,1,0,0,0.0,1,12.0,0,0,0,12.0
K Khejroliya,K Khejroliya,Royal Challengers Bangalore,0,0,0,0,0,1,17.0,0,0,0,17.0
YS Chahal,YS Chahal,Royal Challengers Bangalore,0,0,0,0,0,1,0.0,1,0,0,0.0
SV Samson,SV Samson,Rajasthan Royals,28,13,2,3,215.3846153846154,0,0.0,0,0,0,0
LS Livingstone,LS Livingstone,Rajasthan Royals,11,7,1,1,157.14285714285714,0,0.0,0,0,0,0
AM Rahane,AM Rahane,Rajasthan Royals,0,0,0,0,0,0,0.0,0,0,0,0
SPD Smith,SPD Smith,Rajasthan Royals,0,0,0,0,0,0,0.0,0,0,0,0
R Parag,R Parag,Rajasthan Royals,0,0,0,0,0,1,10.0,1,0,0,10.0
STR Binny,STR Binny,Rajasthan Royals,0,0,0,0,0,0,0.0,0,0,0,0
MK Lomror,MK Lomror,Rajasthan Royals,0,0,0,0,0,0,0.0,0,0,0,0
S Gopal,S Gopal,Rajasthan Royals,0,0,0,0,0,1,12.0,3,0,0,12.0
JD Unadkat,JD Unadkat,Rajasthan Royals,0,0,0,0,0,1,9.0,1,0,0,9.0
VR Aaron,VR Aaron,Rajasthan Royals,0,0,0,0,0,1,23.0,0,0,0,23.0
O Thomas,O Thomas,Rajasthan Royals,0,0,0,0,0,1,6.0,2,1,0,6.0
