,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
PR Stirling,PR Stirling,Middlesex,35,30,2,2,116.66666666666667,0,0.0,0,0,0,0
DJ Malan,DJ Malan,Middlesex,0,2,0,0,0.0,0,0.0,0,0,0,0
NRT Gubbins,NRT Gubbins,Middlesex,7,5,1,0,140.0,0,0.0,0,0,0,0
GJ Bailey,GJ Bailey,Middlesex,46,46,5,1,100.0,0,0.0,0,0,0,0
JA Simpson,JA Simpson,Middlesex,8,6,1,0,133.33333333333331,0,0.0,0,0,0,0
JEC Franklin,JEC Franklin,Middlesex,21,16,1,0,131.25,3,22.0,0,0,0,7.333333333333333
TS Roland-Jones,TS Roland-Jones,Middlesex,2,4,0,0,50.0,4,24.0,2,0,0,6.0
RF Higgins,RF Higgins,Middlesex,4,10,1,0,40.0,2,12.0,1,0,0,6.0
OP Rayner,OP Rayner,Middlesex,2,2,0,0,100.0,3,14.0,0,0,0,4.666666666666667
HW Podmore,HW Podmore,Middlesex,0,0,0,0,0,3,31.0,0,0,0,10.333333333333334
NA Sowter,NA Sowter,Middlesex,0,0,0,0,0,4,32.0,0,0,1,8.0
RE Levi,RE Levi,Northamptonshire,9,7,0,1,128.57142857142858,0,0.0,0,0,0,0
AM Rossington,AM Rossington,Northamptonshire,67,54,2,4,124.07407407407408,0,0.0,0,0,0,0
JJ Cobb,JJ Cobb,Northamptonshire,12,12,2,0,100.0,0,0.0,0,0,0,0
BM Duckett,BM Duckett,Northamptonshire,29,25,4,0,115.99999999999999,0,0.0,0,0,0,0
AG Wakely,AG Wakely,Northamptonshire,13,12,2,0,108.33333333333333,0,0.0,0,0,0,0
SP Crook,SP Crook,Northamptonshire,0,0,0,0,0,1,9.0,0,0,0,9.0
S Prasanna,S Prasanna,Northamptonshire,0,0,0,0,0,4,20.0,2,0,1,5.0
RK Kleinveldt,RK Kleinveldt,Northamptonshire,0,0,0,0,0,4,24.0,3,1,0,6.0
GG White,GG White,Northamptonshire,0,0,0,0,0,4,31.0,0,0,0,7.75
RJ Gleeson,RJ Gleeson,Northamptonshire,0,0,0,0,0,4,20.0,2,0,0,5.0
Azharullah,Azharullah,Northamptonshire,0,0,0,0,0,3,24.0,0,0,0,8.0
