,name,team,runs_scored,balls_played,fours,sixes,strike_rate,overs_deliverd,runs_given,wickets,no_balls,wides,economy
Nizakat Khan,Nizakat Khan,Hong Kong,62,43,7,2,144.1860465116279,0,0.0,0,0,0,0
Aizaz Khan,Aizaz Khan,Hong Kong,5,11,0,0,45.45454545454545,3,10.0,3,0,0,3.3333333333333335
Babar Hayat,Babar Hayat,Hong Kong,49,31,2,2,158.06451612903226,0,0.0,0,0,0,0
Anshuman Rath,Anshuman Rath,Hong Kong,6,6,1,0,100.0,0,0.0,0,0,0,0
Ehsan Khan,Ehsan Khan,Hong Kong,29,22,2,1,131.8181818181818,4,26.0,1,0,1,6.5
Tanwir Afzal,Tanwir Afzal,Hong Kong,6,5,1,0,120.0,4,18.0,2,0,0,4.5
Shahid Wasif,Shahid Wasif,Hong Kong,2,4,0,0,50.0,0,0.0,0,0,0,0
Tanveer Ahmed,Tanveer Ahmed,Hong Kong,0,0,0,0,0,4,29.0,2,0,1,7.25
Ehsan Nawaz,Ehsan Nawaz,Hong Kong,0,0,0,0,0,1,13.0,0,1,0,13.0
Nadeem Ahmed,Nadeem Ahmed,Hong Kong,0,0,0,0,0,4,24.0,2,0,1,6.0
C Carter,C Carter,Hong Kong,0,0,0,0,0,0,0.0,0,0,0,0
WTS Porterfield,WTS Porterfield,Ireland,4,5,0,0,80.0,0,0.0,0,0,0,0
DA Rankin,DA Rankin,Ireland,15,17,1,1,88.23529411764706,0,0.0,0,0,0,0
SP Terry,SP Terry,Ireland,4,6,0,0,66.66666666666666,0,0.0,0,0,0,0
JNK Shannon,JNK Shannon,Ireland,0,4,0,0,0.0,0,0.0,0,0,0,0
KJ O'Brien,KJ O'Brien,Ireland,32,24,3,1,133.33333333333331,4,39.0,1,0,2,9.75
GJ Thompson,GJ Thompson,Ireland,44,32,7,0,137.5,0,0.0,0,0,0,0
AR McBrine,AR McBrine,Ireland,10,9,1,0,111.11111111111111,4,22.0,1,0,0,5.5
L Tucker,L Tucker,Ireland,4,9,0,0,44.44444444444444,0,0.0,0,0,0,0
J Mulder,J Mulder,Ireland,1,5,0,0,20.0,4,25.0,1,0,1,6.25
J Little,J Little,Ireland,0,3,0,0,0.0,4,25.0,0,0,2,6.25
CA Young,CA Young,Ireland,2,4,0,0,50.0,4,56.0,2,2,1,14.0
